,id,title,category_id,views,likes,favorites,comments,date,tags
0,_J2Eab93sts,홀대받는 변방의 청년 무사에서 고려의 명장이 된 이성계의 인생 터닝포인트!   #벌거벗은한국사 이성계 편,27,1363318,10072,0,NaN,2022-05-10T09:00:12Z,"['Diggle', 'Sapiens', 'tving', 'tvn', 'tvn 명강의', 'tvn 벌거벗은한국사', '가문', '가별초', '고려', '고려시대', '교양', '교양 프로그램', '국지불국', '권문세족', '기마부대', '김동현', '디글', '디글 벌거벗은한국사', '명나라', '몽골 제국', '무사', '반원자주정책', '벌거벗은한국사 최태성', '병력', '복수', '부정부패', '사병', '세력', '신진사대부', '쌍성총관부', '압박전술', '약탈', '역사', '왜구', '원나라', '이성계', '이성계 장군', '이안사', '이인임', '이자춘', '장군', '장수', '장예원', '전술', '전투력', '정몽주', '정치', '정치세력', '조나단', '조선', '조선시대', '최영', '최태성', '최태성 강사', '최태성 작가', '충성심', '태조', '포은집', '피바위', '한국사', '홍건적', '활', '황산전투', '횡포']"
1,z-Dr3q-_cGU,새로운 500년의 조선 왕조 탄생의 시작  왕명을 거스르고 위화도 회군을 결단한 이유?   #벌거벗은한국사 이성계 편,27,789173,6574,0,NaN,2022-05-10T09:00:33Z,"['Diggle', 'Sapiens', 'tving', 'tvn', 'tvn 명강의', 'tvn 벌거벗은한국사', '가별초', '개혁', '고려', '고려시대', '교양', '교양 프로그램', '군인', '권문세족', '기마부대', '김동현', '노비', '디글', '디글 벌거벗은한국사', '명나라', '무사', '반역', '벌거벗은한국사 최태성', '병력', '사병', '사불가론', '세력', '소문', '스캔들', '신진사대부', '역사', '요동', '요동정벌', '우왕', '위화도', '위화도회군', '이성계', '이성계 장군', '이인임', '장군', '장마', '장마철', '장수', '장예원', '적분', '전투력', '정도전', '정몽주', '정치', '정치세력', '조나단', '조선', '조선시대', '조선왕조', '최영', '최태성', '최태성 강사', '최태성 작가', '충성심', '충신', '친명파', '하여가', '한국사', '함정', '해석', '혁명', '회군', '횡포']"
2,ZgWpbBt7G30,우리가 몰랐던 연산군의 속사정! 무오사화 후 돌변한 연산군이 내린 형벌의 수위는?   #벌거벗은한국사 연산군 편,27,758083,6944,0,NaN,2022-05-17T09:00:15Z,"['Diggle', 'Sapiens', 'tving', 'tvn', 'tvn 명강의', 'tvn 벌거벗은한국사', '간신', '거짓말', '경국대전', '경연', '교양', '교양 프로그램', '김동현', '김일손', '김종직', '능지처사', '디글', '디글 벌거벗은한국사', '무오사화', '벌거벗은한국사 최태성', '부관참시', '붕당', '비밀', '사간원', '사약', '사초', '사헌부', '삼사', '성종', '세조', '신진사대부', '실록', '역사', '연산군', '연산군일기', '용안', '유자광', '장예원', '정치', '조나단', '조선', '조선시대', '조의제문', '중전윤씨', '최태성', '최태성 강사', '최태성 작가', '폐비', '폐비윤씨', '폭군', '폭정', '한국사', '홍문관', '후궁']"
3,Acw6sX6oAmU,궁궐에 피바람을 불러 일으킨 연산군  어머니의 복수를 위해 시신으로 젓갈을 담근 잔혹함의 끝   #벌거벗은한국사 연산군 편,27,774600,6710,0,NaN,2022-05-17T09:00:29Z,"['Diggle', 'Sapiens', 'tving', 'tvn', 'tvn 명강의', 'tvn 벌거벗은한국사', '간신', '갑자사화.임사홍', '거짓말', '공포정치', '광기', '교양', '교양 프로그램', '금표비', '기생', '김동현', '디글', '디글 벌거벗은한국사', '무오사화', '미치광이', '벌거벗은한국사 최태성', '부관참시', '비밀', '사간원', '사냥', '사치', '사폐10조', '사헌부', '사화', '삼사', '삼정승', '생모', '성종', '쇄골표풍', '숙청', '술', '시신', '어머니', '여자', '역사', '연산군', '연산군일기', '영의정', '우의정', '운평', '유흥', '인수대비', '임숭재', '장예원', '젓', '젓갈', '정치', '조나단', '조선', '조선시대', '좌의정', '주색', '중전윤씨', '채홍사', '처형', '최태성', '최태성 강사', '최태성 작가', '폐륜', '폐비', '폐비윤씨', '폭군', '폭력', '폭정', '하극상', '한국사', '향락', '홍문관', '후궁', '흥청', '흥청망청']"
4,IHzsXNkvwgs,유교사회 조선에서 몸에 문신을 새겨 사랑을 표현한 어우동! 그녀는 왜 불륜을 시작했을까?    #벌거벗은한국사 어우동 편,27,384650,3177,0,NaN,2022-05-24T09:00:13Z,"['30분', '30분영상', 'tvN', 'tvN교양', 'tvN시사', 'tvN예능', '계양군', '기처', '김동현', '문신', '박강창', '박윤창', '방산수이난', '벌거벗은한국사', '불륜', '불륜이야기', '사피엔스', '사피엔스스튜디오', '성종', '성종실록', '야담', '어우동', '역사요약', '연산군', '오종년', '용재총화', '유복친', '조나단', '조선', '조선루머', '조선시대', '조선야담', '족계', '종부시', '최태성', '최태성한국사', '타투', '태강수', '태강수이동', '한국사', '한국사요약']"
5,IHzsXNkvwgs,유교사회 조선에서 몸에 문신을 새겨 사랑을 표현한 어우동! 그녀는 왜 불륜을 시작했을까?    #벌거벗은한국사 어우동 편,27,384650,3177,0,NaN,2022-05-24T09:00:13Z,"['30분', '30분영상', 'tvN', 'tvN교양', 'tvN시사', 'tvN예능', '계양군', '기처', '김동현', '문신', '박강창', '박윤창', '방산수이난', '벌거벗은한국사', '불륜', '불륜이야기', '사피엔스', '사피엔스스튜디오', '성종', '성종실록', '야담', '어우동', '역사요약', '연산군', '오종년', '용재총화', '유복친', '조나단', '조선', '조선루머', '조선시대', '조선야담', '족계', '종부시', '최태성', '최태성한국사', '타투', '태강수', '태강수이동', '한국사', '한국사요약']"
6,tfZU-9MrPg8,왕가의 족보를 펼쳐도 모자란 어우동이 만난 왕가의 남자들! 조선의 유교윤리를 무시한 어우동의 이야기 2탄   #벌거벗은한국사 어우동 편,27,1240798,7482,0,NaN,2022-05-24T09:00:34Z,"['30분', '30분영상', 'tvN', 'tvN교양', 'tvN시사', 'tvN예능', '간통', '간통죄', '감의향', '경국대전', '계양군', '교부대시', '기처', '김동현', '남성상', '대명률', '문신', '박강창', '박윤창', '방산수이난', '벌거벗은한국사', '불륜', '불륜이야기', '사피엔스스튜디오', '성종', '성종실록', '세종', '수능', '수능최태성', '수능한국사', '수산수이기', '야담', '어우동', '여성상', '연산군', '오종년', '용재총화', '유감동', '유복친', '의금부', '이승언', '정종', '조나단', '조선', '조선루머', '조선시대', '조선여성', '족계', '종부시', '최태성', '최태성한국사', '타투', '태강수', '태강수이동', '한국사', '한국사요약']"
7,0FvRD49EsTw,태어나자마자 내쳐진 신라 왕자? 궁예가 신라에 복수하기 위해 고구려를 계승하며 왕건보다 먼저 고려를 건국!   #벌거벗은한국사 궁예 편,27,365189,3024,0,NaN,2022-05-31T09:00:00Z,"['Diggle', 'Sapiens', 'tving', 'tvn', 'tvn story', 'tvn 명강의', 'tvn 벌거벗은한국사', '건국', '경문왕', '고구려', '고려', '교양', '교양 프로그램', '궁예', '금입택', '김동현', '노비', '디글', '디글 벌거벗은한국사', '방탕', '벌거벗은세계사', '벌거벗은한국사 4화', '벌거벗은한국사 최태성', '복수', '봉기', '사치', '삼국사기', '세달사', '승려', '신라', '신라왕실', '양길', '역사', '왕', '왕건', '왕륭', '왕자', '장수왕', '장예원', '점괘', '조나단', '첨대', '최태성', '최태성 강사', '최태성 작가', '출가', '태조', '통일신라', '패서', '한국사', '헌안왕', '호족', '혼돈']"
8,1Zq19lflgSY,"""누가 웃음소리를 내었는가"" 승려와 백성 심지어 가족을 향한 잔인한 살인 수단이 된 궁예의 관심법   #벌거벗은한국사 궁예 편",27,269364,2347,0,NaN,2022-05-31T09:00:34Z,"['Diggle', 'Sapiens', 'tving', 'tvn', 'tvn story', 'tvn 명강의', 'tvn 벌거벗은한국사', '간신', '건국', '견훤', '고구려', '고려', '공포정치', '관심법', '교양', '교양 프로그램', '궁예', '김동현', '나주', '대세', '대의', '디글', '디글 벌거벗은한국사', '마진', '미륵불', '민심', '반역', '벌거벗은세계사', '벌거벗은한국사 4화', '벌거벗은한국사 최태성', '봉기', '부처', '불교', '송악', '승려', '시중', '신라', '아지태사건', '여론', '역사', '완권강화', '왕건', '왕자', '자복', '장예원', '조나단', '천도', '철원', '최응', '최태성', '최태성 강사', '최태성 작가', '쵤퇴사건', '태봉', '태조', '패서', '폭군', '폭정', '한국사', '혁명', '호족', '후고구려', '후삼국시대']"
9,3ICDXC-DGOA,텃세 가득! 신입생 신고식에 입학을 포기한 성균관 유생과 공부하다 안타깝게 죽은 학생까지   #벌거벗은한국사 성균관 편,27,185705,1765,0,NaN,2022-06-07T09:00:04Z,"['Diggle', 'Sapiens', 'tving', 'tvn', 'tvn story', 'tvn 명강의', 'tvn 벌거벗은한국사', '공무원시험', '공시', '공자', '공채', '과거', '과거시험', '과시', '관리', '관시', '교양', '교양 프로그램', '교육', '귤', '급제', '기숙사', '김동현', '노비', '대과', '대성전', '대학생', '디글', '디글 벌거벗은한국사', '문과', '반인', '벌거벗은세계사', '벌거벗은한국사 5화', '벌거벗은한국사 최태성', '생원시', '선생님', '성균관', '성균관스캔들', '소과', '순제', '시험', '신방례', '엘리트', '역사', '월강', '유생', '유학', '인재', '일강', '입신양명', '자기주도학습', '자율학습', '장예원', '장원급제', '절일제', '제사', '조나단', '조선', '조선시대', '진사시', '쪽지시험', '최태성', '최태성 강사', '최태성 작가', '출석', '출석체크', '출세', '텃세', '토론', '특채', '한국사', '혜택', '황감', '황감제']"
