,title,category_id,views,likes,favorites,comments,date,tags
0,33살 백수 빡시게 세계여행 가기 【유라시아0】,19,1622255,20839,0,Nan,2019-01-15T09:34:02Z,"['여행', '세계여행', '동남아', '배낭여행', '백수', 'Around the World', '세계일주', '동남아일주', '오토바이 여행', '태국', '방콕', '세계 여행', '세계 여행 유튜버', '세계 여행 유튜브', '동남아 여행', '세계 일주', '여행 유튜브', '여행 유튜버', 'Around the world', 'South east asia trip', 'travel youtuber', 'World travel', '세계여행 유튜버']"
1,방콕 폐허 건물 탐방하기 【유라시아1】,19,1133247,13201,0,Nan,2019-01-17T10:34:45Z,"['태국', '방콕', '뉴월드몰', '사톤타워', '유령타워', '폐허', '폐가', 'Thailand', 'Bangkok', 'Sathorn Tower', 'New World Mall', 'Abandone', '세계일주', '세계여행', '동남아', '태국여행', '방콕여행', 'Ghost Tower']"
2,"캄보디아에서 샷건, AK연발 쏴보기 【유라시아2】",19,899515,10141,0,Nan,2019-01-18T16:06:29Z,"['캄보디아', '사격장', 'AK', 'AK47', 'Glock', 'Shotgun', '프놈펜', 'AK연발', '사격', '총', 'Ak실사격', 'Phnom Penh', 'Shooting Range', 'AK Automatic', 'AK Shooting', '세계여행', '세계 여행', '세계 여행 유튜버', '세계 여행 유튜브', '동남아 여행', '세계 일주', '여행 유튜브', '여행 유튜버', 'Around the world', 'South east asia trip', 'travel youtuber', 'World travel', '세계여행 유튜버', 'Cambodia']"
3,베트남에서 중고 오토바이 사기 【유라시아3】,19,975922,10249,0,Nan,2019-01-21T13:27:59Z,"['요르단', '베트남', '오토바이', '호치민', '베트남 현지반응', '데탐거리', '베트남 축구', '베트남 여행', '호치민 여행', '아시안컵', '베트남 요르단', 'Asian Cup', 'Ho Chi minh', 'Walking Street', 'Motorbike in Vietnam', '세계여행', '세계 여행', '세계 여행 유튜버', '세계 여행 유튜브', '동남아 여행', '세계 일주', '여행 유튜브', '여행 유튜버', 'Around the world', 'South east asia trip', 'travel youtuber', 'World travel', '세계여행 유튜버']"
4,베트남에서 얼어 죽을 뻔 하기 【유라시아4】,19,1097583,10995,0,Nan,2019-01-24T17:28:00Z,"['세계여행', '동남아', '베트남', '호치민', '달랏', '오토바이 여행', 'Da lat', 'Vietnam', 'Ho chi minh', 'Motorbike Trevel', 'Đà Lạt', '베트남 여행', 'Freeze', 'Camping in vietnam', 'motorcycle travel', 'motorcycle trip', '세계 여행', '세계 여행 유튜버', '세계 여행 유튜브', '동남아 여행', '세계 일주', '여행 유튜브', '여행 유튜버', 'Around the world', 'South east asia trip', 'travel youtuber', 'World travel', '세계여행 유튜버', '베트남 오토바이', '베트남 축구']"
5,베트남에서 한류 느껴보기 【유라시아5】,19,911169,9082,0,Nan,2019-01-27T01:00:05Z,"['세계여행', '동남아', '동남아 여행', '베트남', '베트남 여행', '오토바이 여행', '나트랑', '나짱', 'Around the World', 'Nha Trang', '꽝응아이', 'Quảng Ngãi', '박항서', 'Vietnam', 'Vietnam Travel', 'Park Hang Seo', '세계 여행', '세계 여행 유튜버', '세계 여행 유튜브', '세계 일주', '여행 유튜브', '여행 유튜버', 'Around the world', 'South east asia trip', 'travel youtuber', 'World travel', '세계여행 유튜버', '베트남 나트랑', '베트남 여자']"
6,한번도 안먹어본 동남아 과일 먹어보기 【유라시아6】,19,1302495,12764,0,Nan,2019-01-28T17:04:24Z,"['세계여행', '베트남', '동남아 여행', '과일', '동남아 과일', '베트남 과일', '쫌쫌', '두리안', '용과', '슈가애플', '망꺼우', '망고스틴', '용안', 'Around the World', 'Vietnam', 'Vietnam Travel', 'Vietnam Fruits', 'Dragon Fruits', '다낭', 'Da nang', 'Durian']"
7,다낭 여행하고 실망하기 【유라시아7】,19,916993,9252,0,Nan,2019-01-30T14:53:12Z,"['베트남', '베트남 여행', '다낭', '퐁냐', 'Da Nang', 'VIetnam', 'VIetnam Travel', 'Phong Nha']"
8,세계에서 가장 큰 동굴 가보기 【유라시아8】,19,873571,9972,0,Nan,2019-02-02T03:47:44Z,"['베트남', '베트남 여행', '세계여행', '퐁냐', '하이반 패스', '오토바이 여행', '오토바이', '여행', 'Around the World', 'Vietnam', 'Vietnam Travel', 'Vietnam Tour', 'Phong Nha', 'Hang Tien', 'Hang Son dong', 'Oxalis', 'Phong Nha Kebang', 'Hang Tiên', 'Sơn Đoòng', 'Hai Van Pass', 'Hải Vân Pass']"
9,베트남 라오스 육로 국경 넘기 【유라시아9】,19,988055,9004,0,Nan,2019-02-05T10:00:03Z,"['베트남', '라오스', '퐁냐', '국경', '세계여행', '오토바이 여행', '빈대', '베드버그', '캠핑', 'Vietnam', 'Laos', 'Phong nha', 'Border', 'Around The World', 'Motorbike Travel', 'Bedbug', 'Camping', 'Cha lo', '세계 여행', '세계 여행 유튜버', '세계 여행 유튜브', '동남아 여행', '세계 일주', '여행 유튜브', '여행 유튜버', 'Around the world', 'South east asia trip', 'travel youtuber', 'World travel', '세계여행 유튜버']"
