,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,eq1yEvEwvM8,[불타는 청춘] 김국진 생일에 미역국 끓여주고 서프라이즈 파티해주는 강수지│파일럿회,24,200569,949,0,NaN,2021-10-26T08:00:27Z,767700.15,934,"['SBS', '스트로', '빽드', '빽능', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '박찬환', '불타는청춘', '불청', '불청 김국진', '김국진강수지', '치와와커플']"
1,WNoswF1qCs0,[불타는 청춘] 커피 농축액 먹는 김도균 따라하다 정색하는 양금석│파일럿회,24,174401,1055,0,NaN,2021-10-28T08:00:18Z,764820.3,933,"['SBS', '스트로', '金鍾國', '빽능', '빽드', '불타는 청춘', '불청', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '박찬환', '김국진강수지', '김도균양금석']"
2,4KhDbGFqe34,[불타는 청춘] 네일 피부관리 지방주입했다고 말하는 자기관리 철저한 조정현│1회,24,182975,1060,0,NaN,2021-11-02T08:00:01Z,757620.59,974,"['SBS', '스트로', '빽능', '빽드', '불타는 청춘', '불청', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '조정현', '김동규']"
3,E0lH3JYSrfk,[불타는 청춘] 겜알못 김도균과 함께하는  □궁화 꽃○ㅣ 피었△니다│1회,24,65431,445,0,NaN,2021-11-04T08:00:10Z,754740.44,757,"['SBS', '스트로', '빽능', '빽드', '불타는 청춘', '불청', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '조정현', '김동규']"
4,yWj6BpkmLbc,[불타는 청춘] 다 필요없고 발이 제일 중요한 김도균│2회,24,161902,1011,0,NaN,2021-11-09T08:00:14Z,747540.38,996,"['SBS', '스트로', '빽능', '빽드', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '조정현', '김동규', '불타는청춘', '불청']"
5,HJ-T5D-8t5g,[불타는 청춘] 강수지를 위해 물에 빠지는 김국진│2회,24,71825,537,0,NaN,2021-11-11T08:00:06Z,744660.52,682,"['SBS', '스트로', '빽능', '빽드', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '조정현', '김동규', '불타는 청춘', '불청']"
6,NwboLwVoHRU,[불타는 청춘] 카메라 많은 예능 적응이 어려운 김일우│3회,24,77570,461,0,NaN,2021-11-16T08:00:16Z,737460.35,1083,"['SBS', '스트로', '빽능', '빽드', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '이덕진', '김일우', '불타는청춘', '불청', '불청 다시보기']"
7,wQHFCTtCYdg,[불타는 청춘] 일어나는 시간만 한나절 걸리는 눈치게임👁‍🗨│3회,24,74227,495,0,NaN,2021-11-18T08:00:31Z,734580.1,911,"['SBS', '스트로', '빽능', '빽드', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '이덕진', '김일우', '불타는청춘', '불청', '불청다시보기', '불타는청춘다시보기']"
8,l0UhAGpVIjM,[불타는 청춘] ⚪알까기 실력자 이덕진⚫ │4회,24,87092,604,0,NaN,2021-11-23T08:00:10Z,727380.46,1092,"['SBS', '스트로', '빽능', '빽드', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '이덕진', '김일우', '불타는청춘', '불청', '불청다시보기', '김국진강수지']"
9,HhU9bFJEFv8,[불타는 청춘] 게임에 참가하시겠습니까? 참가비는 '관절'입니다│4회,24,56190,421,0,NaN,2021-11-25T08:00:11Z,724500.44,655,"['SBS', '스트로', '빽능', '빽드', '불청', '불타는청춘', '홍진희', '김도균', '김국진', '강수지', '김혜선', '양금석', '이근희', '이덕진', '김일우']"
10,UdKCncwSNeU,[불타는 청춘] 도균의 새로운 라이벌 김동규 등장│5회,24,194140,1158,0,NaN,2021-11-30T08:00:10Z,717300.47,1013,"['SBS', '스트로', '빽능', '빽드', '김선경', '권은아', '김도균', '김국진', '강수지', '김혜선', '양금석', '이덕진', '김동규', '불청', '불타는청춘', '불청다시보기']"
11,wiiYVGx3bO0,[불타는 청춘] 엿 만들면서 손도 잡고 고백도 하는 치와와 커플│5회,24,66287,456,0,NaN,2021-12-02T08:00:18Z,714420.33,750,"['SBS', '스트로', '빽능', '빽드', '김선경', '권은아', '김도균', '김국진', '강수지', '김혜선', '양금석', '이덕진', '김동규', '김국진 강수지', '치와와', '불타는청춘', '치와와커플', '불청', '김국진 강수지 불청']"
12,3aksrvtFkgk,[불타는 청춘] 김선경의 터치에 부끄러운 이덕진│6회,24,185182,872,0,NaN,2021-12-07T08:00:01Z,707220.62,947,"['SBS', '스트로', '빽능', '빽드', '김선경', '권은아', '김도균', '김국진', '강수지', '김혜선', '양금석', '이덕진', '김동규', '불청', '불타는청춘']"
13,sohJTi28lwg,[불타는 청춘] 3에서 끝나는 3.6.9 게임과 새 친구들의 노래 자랑│6회,24,64754,512,0,NaN,2021-12-09T08:00:30Z,704340.14,933,"['SBS', '스트로', '빽능', '빽드', '김선경', '권은아', '김도균', '김국진', '강수지', '김혜선', '양금석', '이덕진', '김동규', '불타는청춘', '불청']"
14,SxyldllZiSU,[불타는 청춘] 도균 머릿결 관리해주는 양금석│7회,24,91805,696,0,NaN,2021-12-14T08:00:09Z,697140.49,813,"['SBS', '스트로', '빽능', '빽드', '김선경', '권은아', '김도균', '김국진', '강수지', '김혜선', '양금석', '이덕진', '김동규', '불청', '불타는청춘']"
15,CDh0ZhKxBz0,[불타는 청춘] 인기투표에서 몰표 받은 김국진│7회,24,54143,385,0,NaN,2021-12-16T08:00:10Z,694260.47,1003,"['SBS', '스트로', '빽능', '빽드', '김선경', '권은아', '김도균', '김국진', '강수지', '김혜선', '양금석', '이덕진', '김동규', '불청', '불타는청춘']"
16,DDaDXPjTlCI,[불타는 청춘] 댄싱퀸 김완선 등장에 정신 못 차리는 남자들│8회,24,114950,808,0,NaN,2021-12-21T08:00:07Z,687060.54,990,"['SBS', '스트로', '빽능', '빽드', '김선경', '강수지', '양금석', '김완선', '김도균', '김국진', '김일우', '김동규', '조정현', '불청', '불타는청춘', '불청김완선', '김완선춤']"
17,wIVERt_7lrw,[불타는 청춘] 김완선의 응원에 숨 쉴 틈 없이 잠수하는 오빠들│8회,24,81432,568,0,NaN,2021-12-23T08:00:21Z,684180.3,801,"['SBS', '스트로', '빽능', '빽드', '김선경', '강수지', '양금석', '김완선', '김도균', '김국진', '김일우', '김동규', '조정현', '불청', '불타는청춘']"
18,GOi5GWZFKQo,[불타는 청춘] 불운의 아이콘 김일우│9회,24,42559,333,0,NaN,2021-12-28T08:00:11Z,676980.48,962,"['SBS', '스트로', '빽능', '빽드', '김선경', '강수지', '양금석', '김완선', '김도균', '김국진', '김일우', '김동규', '조정현', '불청', '불타는청춘']"
19,Zy9nlVNtvcg,[불타는 청춘] 밤바다를 배경으로 추억에 빠진 불청 멤버들│9회,24,127100,1104,0,NaN,2021-12-30T08:00:12Z,674100.46,753,"['SBS', '스트로', '빽능', '빽드', '김선경', '강수지', '양금석', '김완선', '김도균', '김국진', '김일우', '김동규', '조정현', '불청', '불타는청춘']"
20,0QLEb1nlmPc,[불타는 청춘] 제작진과 멤버들의 한 판 승부│10회,24,61963,461,0,NaN,2022-01-04T08:00:00Z,666900.66,1179,"['SBS', '스트로', '빽능', '빽드', '김선경', '강수지', '양금석', '김완선', '김도균', '김국진', '김일우', '김동규', '조정현', '불청', '불타는청춘']"
21,hLcRqvhJceU,[불타는 청춘] 금석의 공연장에 멋있게 차려입고 나타난 도균│10회,24,159446,1015,0,NaN,2022-01-06T08:00:15Z,664020.42,1010,"['SBS', '스트로', '빽능', '빽드', '김선경', '강수지', '양금석', '김완선', '김도균', '김국진', '김일우', '김동규', '조정현', '불타는청춘', '불청', '김국진강수지', '치와와커플']"
22,Ehe5hpJ_2qY,[불타는 청춘] 손바닥 밀치기를 40금으로 만들어버리는 불청 클라쓰│11회,24,196664,1000,0,NaN,2022-01-11T08:00:08Z,656820.54,1087,"['SBS', '스트로', '빽능', '빽드', '진미령', '강수지', '김혜선', '김완선', '김도균', '김국진', '김일우', '김동규', '불청', '불타는청춘김국진강수지', '김국진강수지']"
23,reF1y1CTSPQ,[불타는 청춘] 밥 먹다가도 40금 토크 시작하는 새 멤버 진미령│11회,24,304460,2186,0,NaN,2022-01-13T08:00:31Z,653940.16,1039,"['SBS', '스트로', '빽능', '빽드', '진미령', '강수지', '김혜선', '김완선', '김도균', '김국진', '김일우', '김동규', '불타는청춘', '불청', '김국진강수지', '치와와커플']"
24,nhZhYoiCHVI,[불타는 청춘] 아픈 곳 하나씩은 다 있는 모임│12회,24,100047,749,0,NaN,2022-01-18T08:00:16Z,646740.41,965,"['SBS', '스트로', '＂KIM JONG KOOK＂', '빽능', '빽드', '진미령', '강수지', '김혜선', '김완선', '김도균', '김국진', '김일우', '김동규', '강수지김국진', '치와와커플', '불청치와와', '불타는청춘']"
