,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,nHmdx9HoOVA,-,-,-,-,-,-,-,-,-,-
1,aL_o7OWCp8U,남자들의 미용실,23,1628523,36765,0,NaN,2022-09-15T12:30:00Z,300869.3,27,"['남자', '국룰', '개그', '한강좌', '김한강']"
2,zXJn4JeMq70,한강좌의 면접,23,1086221,41304,0,NaN,2022-09-21T09:00:36Z,292438.7,35,NaN
3,kGIVpvRicuM,남자들이 2d를 좋아하는 이유,23,1398464,43683,0,NaN,2022-09-28T11:30:09Z,282209.15,35,NaN
4,Lskd6HNCzVE,남자들이 엄마를 찾는 이유,23,1761191,51492,0,NaN,2022-10-11T12:00:13Z,263459.07,33,NaN
5,OANsWf3DPn4,남자들의 롤모델,23,3115738,90242,0,NaN,2022-10-23T12:00:27Z,246178.85,38,NaN
6,AkR9uITAMv0,김한강 시리즈 시즌1 모음집,23,363261,4135,0,NaN,2022-10-29T12:00:08Z,237539.17,164,NaN
7,H8GUCFvorgw,남자들이 직캠에 빠지는 이유,23,3034980,84763,0,NaN,2022-11-19T12:25:31Z,207273.79,43,NaN
8,cP96pigYljM,남자들의 전생체험,23,1379138,39607,0,NaN,2022-12-12T12:00:30Z,174178.81,43,NaN
9,o_o3V4GGP7s,남자들이 논쟁을 피하는 이유,23,2184991,69457,0,NaN,2022-12-28T12:20:02Z,151119.28,44,NaN
10,0DYl25O-Lp8,남자들이 마술을 좋아하는 이유,23,1188966,42253,0,NaN,2023-01-15T12:00:02Z,125219.28,48,NaN
11,7W12SakS1zQ,남자들이 중고거래를 좋아하는 이유,23,2738704,79358,0,NaN,2023-01-20T12:00:05Z,118019.23,40,NaN
12,zT-7l8LUczo,남자들이 취업을 좋아하는 이유,23,1941111,58052,0,NaN,2023-01-27T12:00:41Z,107938.63,29,NaN
13,kBv1D-_QjvY,남자들이 유부남을 좋아하는 이유,23,2681276,97984,0,NaN,2023-02-01T12:00:26Z,100738.89,27,NaN
14,C8PfX_u5T_8,남자들이 수업을 좋아하는 이유,23,3661908,127314,0,NaN,2023-02-04T06:00:04Z,96779.26,30,NaN
15,6NhmbzHuZZ4,남자들이 조언을 좋아하는 이유,23,1684751,50986,0,NaN,2023-02-10T12:00:13Z,87779.11,32,NaN
16,mVk8uIwnD6Q,남자들이 초콜릿을 좋아하는 이유,23,1294905,38417,0,NaN,2023-02-14T12:02:38Z,82016.69,27,NaN
17,0CkWRkjr-fE,남자들이 낯선 사람을 좋아하는 이유,23,1388906,42019,0,NaN,2023-02-16T12:00:01Z,79139.31,27,NaN
18,fF6xuk75zj4,남자들이 동료를 좋아하는 이유,23,1159496,39401,0,NaN,2023-02-21T12:00:33Z,71938.78,29,NaN
19,m5yUnrdnSDU,남자들이 거짓말을 좋아하는 이유,23,1897023,69799,0,NaN,2023-02-25T12:00:35Z,66178.75,28,NaN
20,tkorfQsWNdo,남자들이 칭찬을 좋아하는 이유,23,1271171,44323,0,NaN,2023-03-01T12:00:39Z,60418.69,32,NaN
21,JAHaqZbNbws,남자들이 허세를 좋아하는 이유,23,2327434,69974,0,NaN,2023-03-05T12:00:20Z,54659.0,38,NaN
22,o_ymrp0qRy8,남자들이 청소를 좋아하는 이유,23,1940283,56593,0,NaN,2023-03-08T12:00:37Z,50338.73,46,NaN
23,sIRErEvmF4I,남자들이 비행을 좋아하는 이유,23,1534603,55651,0,NaN,2023-03-12T12:00:40Z,44578.68,44,NaN
24,AQntXssgiXM,김한강 시리즈 시즌2 모음집,23,188863,2435,0,NaN,2023-03-15T09:00:05Z,40439.27,619,NaN
25,McibZIq-C0g,남자들이 군대를 좋아하는 이유,23,1190413,44329,0,NaN,2023-03-22T12:00:30Z,30178.87,57,NaN
26,-4chK9_aO9Q,남자들이 타투를 좋아하는 이유,23,1237141,43587,0,NaN,2023-03-26T12:00:00Z,24419.38,38,NaN
27,v243Z8MjkJk,남자들이 공부를 좋아하는 이유,23,667133,22577,0,NaN,2023-03-30T12:00:43Z,18658.67,43,NaN
28,hK0mu4LSDLo,남자들이 가짜를 좋아하는 이유,23,737622,25851,0,NaN,2023-04-05T12:00:35Z,10018.81,59,NaN
