,id,title,category_id,views,likes,favorites,comments,date,tags
0,xJWn_d4mlnw,-,-,-,-,-,-,-,-
1,ViCZzCr9od4,-,-,-,-,-,-,-,-
2,HXhWODlAxRw,[밥묵자] 집나간 아내가 1년만에 돌아왔다 (feat. 신봉선),22,9965983,171558,0,NaN,2020-12-13T08:45:24Z,"['꼰대희', '신봉선', '김대희', '대화가필요해', '밥묵자', '개콘', '개콘레전드', '장동민', '아이유']"
3,qPljYpoAQYk,[밥묵자] 그만 쳐무라 짜쓱아 (feat. 유민상),22,6946909,95404,0,NaN,2020-12-20T12:00:13Z,"['꼰대희', '김대희', '밥묵자', '유민상', '족발', '막국수', '맛있는녀석들', '맛녀']"
4,rC37ZZMPkIM,[밥묵자] 깡패 동생이 출소했다 (feat. 권재관),23,3177843,57127,0,NaN,2020-12-27T09:00:27Z,"['김대희', '꼰대희', '밥묵자', '개콘', '대화가필요해', '개콘레전드', '권재관']"
5,HwURpN0aSNA,[밥묵자] 태릉선수촌에서 돌아온 처제 (feat. 김민경),23,4116405,70684,0,NaN,2021-01-03T12:00:12Z,"['밥묵자', '꼰대희', '김민경', '김대희', '유민상', '장동민', '신봉선', '권재관']"
6,AgfRQ2jt13Y,[밥묵자] 30만 기념 비하인드 영상,23,1326405,20857,0,NaN,2021-01-06T12:59:53Z,"['꼰대희', '권재관', '유민상', '신봉선', '김민경', '밥묵자', '김대희']"
7,9p0k0D5x85A,[밥묵자] 형부 인상이 좋으시네요 (feat. 강유미),23,3028274,56482,0,NaN,2021-01-10T12:00:11Z,"['꼰대희', '김대희', '강유미', '밥묵자', '신봉선', '장동민', '개콘', '대화가필요해', '개콘레전드']"
8,MB-Pz7WWfiw,[밥묵자] 이 shake it 또라이가? (feat.유세윤),23,3901338,61074,0,NaN,2021-01-17T12:00:12Z,"['꼰대희', '김대희', '유세윤', '밥묵자', '대화가필요해', '개콘', '개콘레전ㄷ', '신봉선', '장동민', '유민상', '권재관', '김민경']"
9,SCAxXCzRXPg,[밥묵자] 집 나갔던 아들이 돌맞고 돌아왔다 (feat. 장동민) (떡군이네 떡볶이),23,3225287,53285,0,NaN,2021-01-24T12:00:14Z,"['장동민', '밥묵자', '김대희', '꼰대희', '개콘', '개콘레전드', '떡볶이', '김민경', '신봉선', '오나미']"
