,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,DppXml_7XLk,I See Why This Game Is A CLASSIC!   Resident Evil 4,20,97743,7304,0,NaN,2023-03-25T14:55:24Z,25681.37,2241,NaN
1,3Um_NSE0ivE,THIS IS TOO MUCH FOR ME!   Resident Evil 4   Ep.2,20,58359,3754,0,NaN,2023-03-26T16:16:17Z,24160.49,1706,NaN
2,XyucnsVvDVA,THERE'S SOMETHING IN THE LAKE?!   Resident Evil 4   Ep.3,20,43713,3147,0,NaN,2023-03-28T16:37:59Z,21258.8,2343,NaN
3,KfrMalNClc4,A TROLL? WUT IS THIS GAME!   Resident Evil 4   Ep.4,20,42141,2796,0,NaN,2023-03-29T16:08:04Z,19848.72,1956,NaN
4,LfrmBrEc8GY,ASHLEY PISSIN ME OFF!   Resident Evil 4   Ep.5,20,43837,2308,0,NaN,2023-03-30T18:22:58Z,18273.82,2665,NaN
5,RWL3DXcBVE4,The LOST Chapter! - Resident Evil 4   Ep. 4.5,20,30777,1974,0,NaN,2023-03-31T20:33:46Z,16703.02,1831,NaN
6,BzBSAfGkt3M,Is This Game Hard Or AM I TRASH!   Resident Evil 4   Ep.6,20,40538,2318,0,NaN,2023-04-01T16:59:55Z,15476.88,3414,NaN
7,lRb2hfy8viA,OK HOLD ON ASHLEY!   Resident Evil 4   Ep.7,20,38752,2200,0,NaN,2023-04-04T21:24:30Z,10892.29,4563,NaN
8,rfA-kqlBVx4,THIS FACTORY SUCKS!   Resident Evil 4   Ep.8,20,28227,1702,0,NaN,2023-04-06T16:44:39Z,8292.15,3320,NaN
9,wNj6E5F-P9E,SHE DON'T KNOW YOU BRO!   Resident Evil   Ep.9,20,23871,1644,0,NaN,2023-04-07T16:46:35Z,6850.22,2346,NaN
10,RbMqJxiC1YA,WE ARE FREE HOLYYY   Resident Evil 4   FINALE,20,23415,1959,0,NaN,2023-04-08T16:57:52Z,5398.93,3058,NaN
