,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,HR6WSDAmpl0,🇰🇪#112 날이 저물고 아프리카에 도착했다..;   드디어 시작 된 아프리카 종단여행   케냐 입국   JAY world,19,221119,3231,0,NaN,2019-12-28T03:53:17Z,632,"['케냐', 'kenya', '입국', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', '흑인', 'africa']"
1,DFxFiW8q8J8,🇰🇪#113 케냐 누나들과 한밤중 드라이브,19,212247,3227,0,NaN,2020-01-03T10:16:33Z,819,"['케냐', 'kenya', '입국', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', '흑인', 'africa', '택시']"
2,J4eMR3MpDaQ,🇰🇪#114 아프리카 규모 2위 슬럼가 방문기   케냐 키베라   JAY world,19,576302,4080,0,NaN,2020-01-13T11:14:58Z,706,"['케냐', 'kenya', '입국', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '키비라', '슬럼가', '빈민촌', '빈민가']"
3,HSRPYr09CWA,🇰🇪#115 케냐의 최대 도시 '나이로비' 시내 탐방해보기   JAY world,19,225126,2850,0,NaN,2020-01-19T03:01:41Z,649,"['케냐', 'kenya', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '나이로비', 'nairobi', '시내', 'city']"
4,s05t1mX4IZA,🇰🇪#116 시골촌닭  아프리카 야생에서 난리난리 생난리😏   케냐 마사이마라   JAY world,19,168945,2450,0,NaN,2020-01-26T09:55:32Z,511,"['케냐', 'kenya', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '나이로비', 'nairobi', '마사이마라', '사파리', 'safari']"
5,Q6IGJ1oEVBs,🇰🇪#117 사파리에 하루종일 있으면 볼 수 있는 것들(징그러움 주의🚫)   케냐 마사이마라   JAY world,19,482843,3562,0,NaN,2020-02-04T01:21:04Z,766,"['케냐', 'kenya', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '나이로비', 'nairobi', '마사이마라', '사파리', 'safari']"
6,UU5L3zyL5PE,🇰🇪#118 야간이동 중 타이어 터짐..;   현지인마저 위험하다는 곳을 밤에 가면 겪는 일..   케냐 몸바사행   JAY world,19,187709,2290,0,NaN,2020-02-09T21:55:11Z,675,"['케냐', 'kenya', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '나이로비', 'nairobi', '시내', 'city', '몸바사', 'mombasa', '야간버스']"
7,kKrMbGGFoPM,🇹🇿#119 육로로 국경 넘다가 겪은 온갖 풍파..😰   케냐에서 탄자니아 육로이동   JAY world,19,233826,2714,0,NaN,2020-02-17T01:03:19Z,828,"['케냐', 'kenya', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '국경이동', '탄자니아', 'tanzania', '육로', '이동']"
8,hdzfQlurSlQ,🇹🇿#120 아프리카에서 가장 맑은 천년 온천   탄자니아 모시   JAY world,19,232662,3094,0,NaN,2020-02-22T03:05:40Z,762,"['탄자니아', 'tanzania', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '모시', 'moshi', '챔챔온천']"
9,Vitq8YRoKqI,🇹🇿#121 언어장벽 때문에 생긴 충돌😡   타자라 열차 예매하기(※아프리카 여행하실 분들 참고)   잔지바르 페리이동   JAY world,19,159999,2211,0,NaN,2020-02-28T04:42:15Z,761,"['탄자니아', 'tanzania', '아프리카', '종단여행', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'africa', '모시', 'moshi', '잔지바르', 'zanzibar', '택시']"
