,id,title,category_id,views,likes,favorites,comments,date,tags
0,KpQz81Yg7ao,풍자가 각잡고 맛집 프로하면 생기는 일   또간집 EP.0,24,816132,18667,0,NaN,2022-04-08T09:30:04Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방']"
1,13fi46HgCKw,풍자 연남동 맛집 종결   또간집 EP.1,24,3356310,51094,0,NaN,2022-04-22T09:30:12Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '연남동', '연남동맛집', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집']"
2,2FOrZvdv-P8,한남동 주민만 안다는 찐맛집   또간집 EP.2,24,3225762,40975,0,NaN,2022-05-06T09:30:24Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '한남동', '한남동 맛집', '한남동 먹을거']"
3,eU0b0BgrfsE,풍자 광장시장 모든 맛집 먹방   또간집 EP.3,24,3659540,44687,0,NaN,2022-05-20T09:29:47Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '광장시장', '시장먹방', '광장시장 맛집']"
4,2oR5DxKCjuM,방송 출연 절대 안 하는 성수동 맛집 최초 공개   또간집 EP.4,24,2990132,40291,0,NaN,2022-06-03T09:29:54Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '성수동', '성수동 맛집', '성수']"
5,VGJHgah3JUI,신촌 맛집 이걸로 끝   또간집 EP.5,24,2739010,40069,0,NaN,2022-06-17T09:31:57Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '신촌', '신촌맛집']"
6,PPpRJPTPAGM,문래동 2시간만에 완판되는 국밥집    또간집 EP.6,24,2611906,35550,0,NaN,2022-07-01T09:29:13Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '문래', '영등포', '문래동', '문래동 맛집', '문래맛집']"
7,VnzT22sKiaM,풍자 망원동 맛집 종결   또간집 EP.7,24,3536414,40560,0,NaN,2022-07-15T09:30:13Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '망원동', '망리단길', '망원시장', '주말맛집', '망원동 맛집', '망리단길 맛집']"
8,imAj43bW5xk,대구 맛집 싹 쓸었습니다   또간집 EP.8,24,4712919,61774,0,NaN,2022-07-29T09:28:11Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말맛집', '대구', '대구맛집', '대프리카', '동성로맛집', '대구갈만한곳']"
9,l2X2e0Z-Rec,부산 맛집 직이네   또간집 EP.9,24,3211296,40919,0,NaN,2022-08-12T09:28:13Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말맛집', '부산', '해운대', '부산맛집', '해운대맛집', '주말부산']"
10,he0KEFFhvvA,강남 프랜차이즈 속에서 30년 살아남은 맛집   또간집 EP.10,24,3818228,51588,0,NaN,2022-08-26T09:28:13Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '강남역 맛집', '강남역', '강남 맛집', '주말 강남 데이트', '강남']"
11,3flBnJ7gfGU,을지로 새삥 맛집 3대장   또간집 EP.11,24,2733314,33617,0,NaN,2022-09-09T09:28:12Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '을지로', '을지로 맛집', '을지로 또간집', 'dmfwlfh']"
12,at9VhOO_YcM,이태원 맛집 종결   또간집 EP.12,24,3062042,37468,0,NaN,2022-09-23T09:28:08Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '이태원', '이태원 맛집', '이태원 또간집', 'dlxodnjs', '주말 갈곳']"
13,Ame-nCgZh64,홍대에서 술또라이 되기 딱 좋은 곳    또간집 EP.13,24,2790862,38239,0,NaN,2022-10-07T09:28:12Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '홍대', '홍대맛집', 'ghdeo', '홍대입구역', '홍대역맛집', '홍익대', '홍익대학교 맛집', '카미야', '홍대 데이트']"
14,j4JL8Ru8ip4,풍자 마음도 훔친 밥 네 공기 가능한 집    또간집 EP.14,24,3124268,37187,0,NaN,2022-10-21T09:28:08Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '용산', '용산맛집', '삼각지', '용산 주말 데이트', '용산역', '용리단길', '하이브', '방시혁', 'hybe']"
15,kRcxpbN4hCg,진짜 수원인만 아는 로컬 맛집 다 털었다   또간집 EP.15,24,3359791,43386,0,NaN,2022-11-11T09:28:11Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '수원맛집', '행리단길', '주말 수원', '행리단길 맛집', '정철황소곱창', '수원곱창']"
16,pgpqzM7Gow8,잠실 주민들만 가는 찐로컬 맛집ㅣ또간집 EP.16,24,3094974,38693,0,NaN,2022-11-25T09:30:10Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '잠실', '잠실맛집', '주말 잠실', 'wkatlf aktwlq', '석촌호수 맛집', '석촌호수']"
17,UdHTfzp0MtE,최고의 압구정 찐맛집을 찾기위한 양보없는 한판   또간집 EP.17,24,3516086,51350,0,NaN,2022-12-09T09:28:09Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '압구정', '압구정 맛집', '압그정', 'dkqrnwjdaktwlq', '주말 압구정']"
18,HAMf-G6GXIQ,목포 찐맛집 통째로 씹어먹고 옴   또간집 EP.18,24,3294012,41375,0,NaN,2022-12-23T09:28:09Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '목포', '전라도맛집', '목포맛집', '전라도 맛집 여행', 'ahrvh']"
19,zrLdC7aYy64,맛의 고장 전라도에서 환장하고 먹고 왔습니다   또간집 EP.19,24,3708795,51642,0,NaN,2023-01-06T09:28:06Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '전라도맛집', '전라도 맛집 여행', '광주', '광주맛집', '전라도광주', 'rhkdwn', '주말 광주', '광주여행']"
20,yfIdshA0m2Y,또간집 최초 재방문  망원동 맛집 쥐 잡듯 뒤졌습니다   또간집 EP.20,24,2499032,30139,0,NaN,2023-01-20T09:28:09Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '망원동', 'akddnjsehd', '망원동맛집', 'akddnjsehdaktwlq', '주말 망원']"
21,9F9a_fFx45o,먹자마자 입이 떡 벌어지는 엄청난 대전 찐맛집ㅣEP.21,24,2721001,33073,0,NaN,2023-02-03T09:28:11Z,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '대전', '대전맛집', '대전갈만한곳', '주말 대전', '은행동 맛집', '은행동', '성심당']"
