,title,category_id,views,likes,favorites,comments,date,tags
0,[어둑시니Pick] 전화해서 다짜고짜 화를 내는 무당.. 언니의 손에 들린 빨간 주머니가 무엇이길래?｜#심야괴담회 MBC210513방송,24,3819409,27916,0,Nan,2021-05-20T08:00:23Z,"['MBC', '심야괴담회', '괴담', '공포', '무서운이야기', '서프라이즈', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '무서운 이야기', '공포썰', '귀신', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니', '꼬꼬무', '달리', 'DALI', '무당']"
1,[어둑시니Pick] 🕯최초 완불🕯 신혼집 다락방의 검은 형체｜#심야괴담회 MBC210415방송,24,2997178,23566,0,Nan,2021-04-22T08:00:01Z,"['서프라이즈', '서프라이즈 웹툰', '신비한 웹툰 서프라이즈', '서프라이즈 스토리', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니']"
2,[어둑시니Pick] '찐 무속인' 등판! 경험담부터 괴담까지 ─ ＂내가 태워줄게요 여기 귀신 나와!＂ 읍내로 가는 택시｜#심야괴담회 MBC210527방송,24,2926865,25550,0,Nan,2021-06-01T08:00:01Z,"['서프라이즈', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니', '꼬꼬무', '꼬리에 꼬리를 무는 이야기', '달리', '심야신당', '정호근', '무속인', '무당', 'DALI', '당신이 혹하는 사이', '윤시원', '공포라디오', '사주', '심야괴담회 레전드', '어둑시니 픽']"
3,[어둑시니Pick] 집에 흙투성이의 남자가 보인다? 이사 후 엄마의 이상한 안부 전화｜#심야괴담회 MBC210610방송,24,2656243,19807,0,Nan,2021-06-15T08:00:16Z,"['서프라이즈', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니', '꼬꼬무', '꼬리에 꼬리를 무는 이야기', '달리', 'DALI', '당신이 혹하는 사이', '윤시원', '공포라디오', '심야괴담회 레전드', '꿈', '해몽', '악몽', '인부', '사고', '타인은 지옥이다', '전세', '월세', '부동산']"
4,"[어둑시니Pick] ""네 것 아니야?"" (※소름주의※) 귀신 안 믿는다는 배우 황보라, 역대급 괴담 읽어주고 갔다🥶｜#심야괴담회 MBC210401방송",24,2423515,17714,0,Nan,2021-04-08T08:00:06Z,"['서프라이즈', '서프라이즈 웹툰', '신비한 웹툰 서프라이즈', '서프라이즈 스토리', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '기생충', '어둑시니Pick']"
5,[어둑시니Pick] 어둑시니들이 만장일치로 뽑은 레전드 공포괴담 🕯완불 특집🕯 MBC220106방송,24,2417794,17682,0,Nan,2022-02-08T09:55:08Z,"['김구라', '김숙', '허안나', '곽재식', '심용환', '황제성', 'MBC', '심야괴담회', '미스터리 토크쇼', '괴담', '공포', '미스터리', '어둑시니Pick', '촛불', '어둑시니픽', '어둑시니', '공포썰', '심야괴담회 레전드', '귀신', '무서운이야기', '괴스트', '실화', '완불', '완불 특집', '심야괴담회 완불', '엠뚜루마뚜루', '황광희', '무덤의 비밀', '소름', '오싹', 'ghostory', 'MBC 미스터리', 'mystery', 'horror', '볼꼬양', 'ghost', 'scary', '볼꼬양 심야괴담회', '디바제시카', '서이숙', '솔라', '마마무', '마고신']"
6,[어둑시니Pick] 사돈의 소름 돋는 촉! 엄마의 재혼 상대의 이상한 집착｜#심야괴담회 MBC210617방송,24,2294978,19135,0,Nan,2021-06-22T08:03:47Z,"['서프라이즈', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니', '꼬꼬무', '꼬리에 꼬리를 무는 이야기', '달리']"
7,[어둑시니Pick] 숙박 요금이 저렴한 숙소 함부로 가면 안 되는 이유.. 괴심 파괴자도 인정한 오사카 민박집 괴담｜#심야괴담회 MBC210506방송,24,2214872,17590,0,Nan,2021-05-13T08:00:00Z,"['서프라이즈', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니', '꼬꼬무', '꼬리에 꼬리를 무는 이야기', '달리', '오사카', 'Osaka', '大阪市', '민박집', '일본 귀신', '일본 괴담']"
8,[어둑시니Pick] 2층 단독주택의 세 자매와 집주인 할머니가 꾼 기이한 꿈들｜#심야괴담회 MBC210603방송,24,2210358,16241,0,Nan,2021-06-08T08:00:12Z,"['서프라이즈', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니', '꼬꼬무', '꼬리에 꼬리를 무는 이야기', '달리']"
9,[어둑시니Pick] 비 오는 날 대문에 물이 차오르면... 절대로 아이들만 집에 두지 말 것｜#심야괴담회 MBC211021방송,24,2150441,18563,0,Nan,2021-10-26T08:00:07Z,"['서프라이즈', 'surprise story', 'amazing story', 'surprise', '신비한 TV 서프라이즈', '서프라이즈 레전드', '반전', '미스테리', '사건', '상식', '알쓸신잡', '레전드', '역대급', '에피소드', '익스트림', '토요미스테리', '사건사고', '충격사건', '납량특집', '기막힌이야기', '실제상황', '심야괴담회', '괴담', '무서운 이야기', '공포썰', '귀신', '공포', 'horror', 'ghost', '소름', '어둑시니Pick', '어둑시니', '꼬꼬무', '꼬리에 꼬리를 무는 이야기', '달리']"
