,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,7K_cHXlP9xw,메이플 스트리머 총집합   리부트 본캐 육성드갑니다 【 단퐁회#1 】,20,148468,885,0,NaN,2023-03-01T09:25:25Z,60576.9,549,"['메이플', '팔라딘', '신궁', '캡틴', '메르', '리부트', '명훈', '명예훈장', '글자', '세글자', '진격캐넌']"
1,XoTXNz3Nh1Q,저는 명훈님의 받침대가 되겠습니다   하이퍼버닝 없이 메르본캐 드가자 【 단퐁회#2 】,20,119363,751,0,NaN,2023-03-03T09:05:13Z,57717.1,495,"['메이플', '팔라딘', '신궁', '캡틴', '메르', '춘자', '명훈', '글자', '진캐', '단퐁회', '리부트']"
2,z2SrWe3ALAI,하이퍼버닝이 없어서 펜살파밍을 합니다   이것이 리부트의 계단식 성장 ㄷㄷ; 【 단퐁회#3 】,20,182485,915,0,NaN,2023-03-05T07:30:36Z,54931.72,591,"['메이플', '팔라딘', '신궁', '캡틴', '춘자', '메르', '펜살', '진캐', '명훈', '글자', '단퐁회']"
3,GGwuPst1Wng,글자형 이런거 없죠? 「SSS급 스타터팩」 들고 시작합니다 【 단퐁회#4 】,20,247323,1288,0,NaN,2023-03-07T09:19:40Z,51942.66,817,"['메이플', '팔라딘', '신궁', '캡틴', '메르', '단퐁회', '글자', '명훈', '진캐', '리부트']"
4,Md8d77M6EKY,여기까지 단퐁회 ' 2일차 ' 입니다 ㄷㄷ; 【 단퐁회#5 】,20,159766,885,0,NaN,2023-03-09T13:54:44Z,48787.59,560,"['메이플', '팔라딘', '신궁', '캡틴', '춘자', '메르', '단퐁회', '글자', '명훈', '진캐', '해조']"
5,Dg8MDo8mezM,죄송합니다죄송합니다죄송합니다죄송합니다죄송합니다 【 단퐁회#6 】,20,209675,1363,0,NaN,2023-03-11T07:28:33Z,46293.78,680,"['메이플', '팔라딘', '신궁', '캡틴', '메르', '춘자', '단퐁회', '신해조', '글자', '명훈', '진캐']"
6,OR-Vsg-4oyM,노하이퍼버닝 레벨 226까지 「펜살」끼고있던   퐁섭 에테르넬유저 【 단퐁회#7 】,20,173955,878,0,NaN,2023-03-16T08:46:50Z,39015.5,528,"['메이플', '팔라딘', '신궁', '캡틴', '메르', '춘자', '진캐', '명훈', '글자', '팡이', '존탁', '해조', '단퐁회', '리부트']"
7,5vweqjlHRfI,그 숫자 아닙니다 【 단퐁회#8 】,20,222977,1220,0,NaN,2023-03-18T11:42:56Z,35959.4,967,"['메이플', '팔라딘', '신궁', '캡틴', '춘자', '메르', '진캐', '명훈', '글자', '해조', '팡이', '존탁', '단퐁회', '리부트']"
8,Dl-58kPqopo,메소가 없다구요? 「공짜 기간제 메획템」으로 개꿀빠십쇼  【 단퐁회#9 】,20,166017,932,0,NaN,2023-03-21T08:19:31Z,31842.82,849,"['메이플', '팔라딘', '신궁', '메르', '캡틴', '춘자', '리부트', '단퐁회', '글자', '명훈', '팡이', '해조', '진캐', '존탁']"
9,275yduz5kCw,일반 보조무기보다 성능이 좋은 「특별한 보조무기」입니다 ㄷㄷ 【 단퐁회#10 】,20,194187,1176,0,NaN,2023-03-23T09:49:06Z,28873.24,510,"['메이플', '팔라딘', '신궁', '캡틴', '메르', '춘자', '단퐁회', '리부트', '글자', '명훈', '팡이', '수호', '존탁', '진캐']"
10,0vhNIm1XYhE,노말에서 왜 이게뜨지??? 보고 있나 단퐁회ㅋㅋㅋㅋㅋㅋ 【 단퐁회#11 】,20,201558,1347,0,NaN,2023-03-25T07:41:56Z,26120.41,648,"['메이플', '팔라딘', '신궁', '메르', '춘자', '캡틴', '글자', '진캐', '명훈', '팡이', '존탁', '수호', '단퐁회', '리부트']"
11,d8Tk_4ijH1Q,태초의정수 상점에 실수로 팔았다가   개고생 하는중ㅋㅋㅋㅋ 【 단퐁회#12 】,20,156719,929,0,NaN,2023-03-28T09:08:09Z,21714.2,544,"['메이플', '팔라딘', '신궁', '캡틴', '춘자', '메르', '단퐁회', '리부트', '글자', '명훈', '진캐', '수호', '팡이']"
12,LhGeNbUGSBE,단퐁회 최초로 22성 성공했습니다   그리고 시작된 폭풍 강화대란 ㄷㄷ;; 【 단퐁회#13 】,20,185833,1178,0,NaN,2023-03-30T08:27:49Z,18874.54,667,"['메이플', '팔라딘', '신궁', '캡틴', '메르', '춘자', '존탁', '팡이', '글자', '명훈', '진캐', '단퐁회', '리부트']"
13,R2RIyvvesqw,본서버 1등 유저들이 리부트로 모였다 ㄷㄷ;; 【 단퐁회#14 】,20,112077,679,0,NaN,2023-04-01T05:35:40Z,16166.69,499,"['메이플', '팔라딘', '신궁', '캡틴', '춘자', '메르', '진캐', '명훈', '팡이', '글자', '존탁', '단퐁회', '리부트']"
14,rIbKRbrFcLQ,1달차에 벌써 하드스우를 격파 ㄷㄷ;; 경이로운 스펙업 속도 【 단퐁회#15 】,20,95842,668,0,NaN,2023-04-04T10:01:25Z,11580.94,613,"['메이플', '팔라딘', '신궁', '캡틴', '춘자', '메르', '글자', '명훈', '수호', '진캐', '팡이', '단퐁회', '리부트']"
15,3mgjJPu7hZs,얘들아   엄청난 거 가져왔다고       【 단퐁회#16 】,20,161936,1075,0,NaN,2023-04-06T08:04:51Z,8817.51,541,"['메이플', '팔라딘', '신궁', '캡틴', '춘자', '메르', '팡이', '글자', '진캐', '명훈', '존탁', '단퐁회', '리부트']"
