,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,cEcqHqKMFBc,[또무관TV EP.01] 이것이 바로 K-분리배출.🚯ㅣ춘천시청🏢ㅣ공무원,29,1878,45,0,NaN,2021-02-08T08:30:01Z,18942.51,346,"['춘천시', '춘천시청', '시청', '춘천', '강원도 춘천', '강원도청', '시민', '공무원', '주무관', '지방', '지역', '도시', '강원도', '분리수거', '분리배출', '재활용', '페트병', '플라스틱', '재활용품', '종이팩', '춘천 여행', '강원도 여행', '국내 여행', '해외 여행', '춘천 맛집', '춘천 놀거리', '춘천 당일치기', '강원도 맛집', '강원도 놀거리', '강원도 당일치기', '서울 근교', '서울 여행', '서울 근교 나들이', '주말', '집콕', '코로나19', '바이러스', '마스크', '위생', '방역', '방역수칙', '손 씻기', '손 세정제', '확진자', '백신', '카카오톡', '서울', '청량리', 'ITX', '경춘선', '남춘천역', '춘천역', '닭갈비', '막국수', 'K-POP', 'TV', '웹 예능', '예능 프로그램', '브이로그', '일상', '데일리', '패션', '하울', '뷰티', '편집', '촬영', '영상', '유튜버', '유튜브', '카메라', '프리미어', '애프터이펙트', '출근', '아는형님', '아는정책', '자원순환과', '투명 페트병', '생수병', '라벨', '쓰레기', '공동주택', '단독주택', '감동', '응원', '재미', '슬픔', '유쾌', '토크', '스토리텔링', '한국환경공단', '설날', '설연휴', '떡국', '집합금지', '사회적 거리두기']"
1,3i39Q3VqgBM,[또무관TV EP.02] 도전 춘천 골든벨🔔ㅣ춘천시청🏢ㅣ춘천학연구소🏢ㅣ춘천문화원🏢,29,2750,239,0,NaN,2021-02-22T08:30:00Z,18606.51,791,"['춘천시', '강원도 춘천', '춘천', '춘천시청', '강원도청', '춘천학연구소', '춘천학', '춘천문화원', '도전 골든벨', '골든벨', '퀴즈', '정답', '문제', 'QnA', '질의응답', '공무원', '시청', '유튜버', '공무원 브이로그', '주무관', '공무원 합격', '브이로그', '영상', '편집', '촬영', '프리미어', '일상', '데일리', '패션', '하울', '연구소', '학예연구사', '유퀴즈', '청량리', 'ITX', '남춘천역', '춘천역', '남이섬', '가평', '서울 근교', '서울 나들이', '주말 나들이', '춘천 맛집', '춘천 여행', '강원도 여행', '강원도 맛집', '춘천 놀거리', '춘천 명동', '명동', '코로나19', '방역수칙', '손 씻기', '마스크', '개인 위생', '손 세정제', '백신', '확진자', '접종', '집콕', '사회적 거리두기', '집합금지', '집콕 챌린지', '챌린지', '이벤트', '마케팅', '홍보', 'SNS', '춘천 명소', '소양강 처녀', '춘천 초등학교', '교육과정', '교재', '사회학', '도시브랜드', '스카이워크', '아는형님', '아는정책', '출근', '퇴근', '레고랜드', '무야호', '무한도전', '유머', '놀면 뭐하니', '유행', '트렌드', '개드립', '무야호 리믹스', '개그', '유재석', '노홍철', '정형돈']"
2,SfsBBQS9yHQ,[또무관TV EP.3] 2060년 또무관의 모습은?!💫ㅣ★백투더퓨쳐★ㅣ북부통합돌봄본부🏢,29,2602,123,0,NaN,2021-03-12T08:30:00Z,18174.51,419,"['강원도', '춘천시', '춘천', '춘천시청', '강원도 춘천', '북부통합돌봄본부', '노인', '이동동행', '도시락배달', '방문진료', '간호사', '보건복지', '노인복지', '복지관', '노인정', '할아버지', '할머니', '방역', '방역수칙', '노인통합돌봄', '요양병원', '지원', '공무원', '주무관', '공무원 합격', '백투더퓨쳐', '영화', '시간여행', '미래', '춘천 여행', '춘천 맛집', '춘천 명동', '신사우동', '건강보험공단', '춘천 놀거리', '강원도 놀거리', '강원도 여행', '서울', '명동', '청량리', '시청', 'ITX', '경춘선', '남춘천역', '남이섬', '춘천역', '서울 근교', '주말 여행', '주말 나들이', '코로나19', '바이러스', '감염병', '확진자', '마스크', '손 씻기', '손 세정제', '백신', '위생', '집합금지', '사회적 거리두기', '웹 예능', '예능 프로그램', '데일리', '일상', '패션', '하울', '브이로그', '유튜버', '마케팅', '홍보', '시정부', 'SNS', '인스타그램', '페이스북', '블로그', '춘천 뉴스', '춘천 소식', '정책', '춘천 홍보', '국내여행', '해외 여행']"
3,QeyIuUZmWfo,🌴모여봐요 지혜의 숲으로~!🌴ㅣ춘천시청ㅣ지혜의 숲ㅣ또무관TV,29,3227,118,0,NaN,2021-03-19T08:30:31Z,18006.5,203,"['춘천', '춘천시청', '강원도 춘천', '동물의 숲', '지혜의 숲', '닌텐도 게임', '닌텐도', '모동숲', '주무관', '또무관', '공무원', '공무원 합격', '개소식', '시니어', '은퇴', '50대', '생애재설계', '취업', '일자리 창출', '노년층', '노인', '노인정', '사회활동', '지원 사업', '경로복지과', '복지', '사회복지', '경로당', '경로 우대', '뽀야미', '너굴', '닌텐도 스위치 게임', '홍보 영상', '홍보 마케팅', '마케팅', 'SNS', '바이럴', '블로그', '페이스북', '인스타그램', '촬영', '편집', '프리미어', '애프터 이펙트', '카메라 리뷰', '춘천 여행', '춘천 맛집', '시정뉴스', '춘천시 정보', '지역 뉴스', '헬로비전', '춘천시정부', '춘천 놀거리', '춘천 볼거리', '강원도 여행', '강원도 당일치기', '춘천 당일치기', '코로나19', '사회적 거리두기', '집합금지', '경춘선', 'ITX', '청량리', '왕십리', '서울', '용산', '시청', '명동', '마스크', '백신', '확진자', '집콕 챌린지', '서울 나들이', '주말 나들이', '공무원 일상', '국내 여행', '해외 여행', '공항', '비행기', '코로나 종식', '좋아요', '구독', '댓글', '알림설정']"
4,XYj5pQJXW1o,[또무관TV EP.5] 장벽 뚝배기 부수고왔습니다! 🔨ㅣ노인돌봄 전달체계 개편 시범사업 발대식👴 👵ㅣ춘천시청,29,3975,497,0,NaN,2021-04-09T08:30:03Z,17502.51,183,"['춘천', '강원도 춘천', '춘천시청', '강원도청', '도청', '시청', '노인', '북부통합돌봄센터', '행정안전부', '건강보험공단', '주무관', '공무원', '공무원 합격', 'LH', '차관', '시장', '양성일 차관', '또무관TV', '노인돌봄', '노인 복지', '노인돌봄 전달체계 개편사업', '발대식', '개회식', '춘천시정부', '춘천시정책', '시범 사업', '홍보영상', '홍보', '홍보 마케팅', '마케팅', '화성', '화성시', '성과목표', '기념사진', '기념식', '포토월', '포토존', '화성시청', '화성시장', '경기도 화성', '이원 중계', '춘천 맛집', '화성 맛집', '화성 브이로그', '춘천 브이로그', '서울', '명동', '청량리', '수원 화성', '경기도청', '노후생활', '서비스 분절', '사회복지', '생활 안정', '고령화사회', '초고령 사회', '노후 보장', '기초생활보장', '춘천북부노인복지관', '서비스 통합', '방문진료', '통합재가서비스', '동행지원서비스', '식생활지원 서비스', '코로나19', '마스크', '백신', '확진자', '이동동선', '집합금지', '사회적 거리두기', '손 세정제', '손 씻기', '개인 위생', '방역 수칙', '인스타그램', '페이스북', '블로그', '뚝배기', '베어그릴스', '디스커버리']"
5,eHUrvBYzAUc,[또무관TV EP.6] 커먼즈 필드로 커먼~!😎ㅣ커먼즈필드 X 춘천시청ㅣ춘천사회혁신센터🏢,29,3291,316,0,NaN,2021-04-23T08:30:05Z,17166.51,291,"['강원도', '춘천', '춘천시', '커먼즈필드', '춘천시청', '시청', '커먼즈필드 춘천', '춘천사회혁신센터', '사회혁신센터', '사회혁신', '조달청', '공무원', '주무관', '공무원 합격', '강원도 춘천', '춘천 여행', '강원도 여행', '국내여행', '해외여행', '공항', 'LEMP 스페이스', '카페', '카페브이로그', '홍보', '홍보영상', '홍보 마케팅', 'SNS', '인스타그램', '페이스북', '유튜버', '브이로그', '일상', '하울', '데일리', '패션', '편집', '촬영', '카메라', '리뷰', '프리미어', '애프터이펙트', '코워킹 데스크', '공유주방', '청년 텃밭 크루 사업', '옥상', '옥상 텃밭', '옥상 상상', '비전화', '비전화카페', '전기', '전기절약', '환경', '환경단체', '환경문제', '에너지', '에너지 전환실험', '도시전환실험', '자전거사업', '지역협력', '에너지 절약 실험', '에너지 절약', '대기전력', '콘센트', '코로나19', '사회적 거리두기', '집합금지', '마스크', '확진자', '백신', '이동동선', '보건소', '손 세정제', '손 씻기', '전기 에너지', '명동', '서울', '청량리', 'ITX', '남이섬', '이벤트', '아는 형님', '아는 정책']"
6,zdN-UdEP8W8,[또무관TV EP.7] 어서와 트리코스터는 처음이지?!😎ㅣ열린관광지 남이섬🌲ㅣ누구나 즐길 수 있는 춘천✨,29,3636,118,0,NaN,2021-04-30T08:30:10Z,16998.51,221,"['강원도', '춘천', '남이섬', '춘천시', '춘천시청', '강원도 춘천', '강원도청', '시청', '도청', '가평', '가평 남이섬', '가평 자라섬', '자라섬', '겨울연가', '배용준', '최지우', '메타세콰이어길', '가족여행', '트리코스터', '열린관광지', '춘천시청 관광과', '관광여행', '무장애여행지', '장애인', '비장애', '열린관광지 사업', '휠체어', '장애인 전용', '장애인 화장실', '문화체육관광부', '한국관광공사', '관광객', '낭만', '여행', '이국적', '유람선', '짚라인', '기차여행', '경춘선', 'ITX', '청량리', '서울', '명동', '봄 여행', '국내 여행', '해외 여행', '공항', '나미나라공화국', '춘천시 남산면', '공무원', '주무관', '공무원 합격', '공무원 브이로그', '시청 브이로그', '가평 데이트', '춘천 데이트', '춘천 여행', '춘천 맛집', '강원도 여행', '강원도 맛집', '코로나19', '백신', '확진자', '마스크', '손 세정제', '이동 동선', '손 씻기', '개인 위생', '방역 수칙', '코로나 검사', '롤러코스터', '체험', '킹카누', '소양강스카이워크', '박사마을어린이글램핑장', '글램핑', '캠핑', '편집', '촬영', '프리미어', '애프터이펙트', '일상', '데일리', '홍보', 'SNS']"
7,5sW7v-25IGU,[또무관TV EP.8] 천원의 떡상😎ㅣ천원나눔 범시민운동💸ㅣ물물교환ㅣ춘천시청,29,4252,298,0,NaN,2021-05-14T08:30:01Z,16662.51,524,"['강원도', '춘천', '춘천시', '강원도 춘천', '춘천시청', '강원도청', '시청', '도청', '명동', '청량리', '서울', '떡상', '주식', '비트코인', '비트토렌트', '파이코인', '파일코인', '채굴', '주식 갤러리', '주식 공부', '물물교환', '천원', '돈', '화폐', '믹서기', '테팔', '봉사', '기부', '기증', '천원나눔 범시민운동', '사랑의 열매', '공동모금회', '복지정책과', '복지', '사회복지', '사회복지과', '시민운동', '시민', '신청서', '기부 챌린지', '챌린지', '선한이웃되기', '춘천시문화재단', '범내려온다', '봄내려온다', '일론 머스크', '테슬라', 'ITX', '남이섬', '경춘선', '남춘천역', '춘천역', '춘천 여행', '서울 여행', '주말 여행', '브이로그', '주무관', '공무원', '공무원 합격', '시청 브이로그', '교환', '촬영', '편집', '프리미어', '애프터 이펙트', '코로나19', '백신', '확진자', '이동 동선', '사회적 거리두기', '집합금지', '방역수칙', '개인위생', '손 씻기', '손 세정제', '국내 여행', '해외 여행', '공항', '춘천 명소', '춘천 맛집', '춘천 가볼만한 곳', '공지천', '공지천 벚꽃']"
8,6rQdTR-A8Qs,[또무관TV EP.9]'유': 유럽에 사는 '니': 니 친구 '마': 마피아다😎ㅣ2025년 '유니마 총회' 유치!🙌,29,3549,258,0,NaN,2021-05-21T08:30:01Z,16494.51,251,"['강원도', '춘천', '강원도 춘천', '춘천시', '춘천시청', '시청', '도청', '강원도청', '지방자치단체', '유니마', '유니마 총회', '총회', '인형', '인형극', '마임축제', '유니마 코리아', '국제인형극연맹', 'UNIMA', '인형극 박람회', '세계인형극축제', '인형극 쇼케이스', '춘천 인형극장', '인형극장', '춘천인형극제', '춘천 인형극박물관', '아시아 최대 인형극축제', '춘천 볼거리', '춘천 놀거리', '브이로그', '춘천 여행', '국내 여행', '강원도 여행', '레고랜드', '춘천 가볼만한 곳', '서울 여행', '서울 근교 여행', '서울 근교 나들이', '주말 나들이', '남춘천역', '춘천역', '남이섬', '마피아', '있지', 'ITZY', '마피아인더모닝', '축제', '지역 축제', '코로나19', '백신', '확진자', '이동 동선', '집합금지', '사회적 거리두기', '마스크', '손 세정제', '손 씻기', '방역수칙', '개인 위생', '공무원', '주무관', '공무원 브이로그', '공무원 합격', '명동', '청량리', '서울', 'ITX', '경춘선', '해외 여행', '유럽', '캐나다', '몬트리올', '미국', '호주', '일본', '중국', '대한민국']"
9,ZTeuKK9nqT8,[또무관TV EP.10] 닭국수 막갈비 축제로 막 오세요! 꼭이요!,29,2633,309,0,NaN,2021-06-04T08:30:04Z,16158.51,176,"['춘천', '춘천시', '춘천시청', '강원도', '강원도청', '강원도 춘천', '막국수', '닭갈비', '축제', '닭갈비막국수축제', '공무원', '주무관', '시청', '도청', '시청 브이로그', '공무원 브이로그', '시민소통담당관', '지역 축제', '축제 홍보', '홍보 영상', '홍보 마케팅', 'SNS', '블로그', '페이스북', '인스타그램', '비트코인', '강촌', '할인쿠폰', '이벤트', '경품', '당첨자', '먹방', '라이브방송', '닭갈비 먹방', '막국수 먹방', '유튜버 먹방', '신기록', '춘천막국수닭갈비축제TV', '온라인 축제', '비대면 행사', '비대면 축제', '화상 회의', '줌', '춘천관광포털', '하이트진로', '막국수 유래', '닭갈비 유래', '명동', '청량리', '중앙로', '페스티벌', '요리 대회', '요리 경연', '백종원', 'VR', 'VR체험', '네이버', '네이버 스마트스토어', '라이브 커머스', '소셜 커머스', '홈쇼핑', '스튜디오', '축제 서포터즈', '서포터즈', '코로나19', '마스크', '백신', '확진자', '이동동선', '집합금지', '사회적 거리두기', '손 씻기', '손 세정제', '경춘선', 'ITX', '지하철', '서울']"
