,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,PwXa5_xqcss,할명수 ep.01   본인등판 할 명수-박명수 조이(Joy) 전화연결?   박명수 어록 이상형 월드컵,24,311102,4253,0,NaN,2020-08-21T08:30:08Z,23046.52,782,"['JTBC', '제이티비씨', 'KOREA', 'Broadcast', '박명수', '할명수', '박명수 유튜브', '명수', 'JTBC 할명수', '유재환', '조이', 'JOY', '레드벨벳', '레드벨벳 조이', 'UL', '무한도전', '무한도전 명수', '유재석', '김태호', '정준하']"
1,SxiFAtDpua4,할명수 ep.02   ASMR(?) 할 명수 - 박명수의 잠이 오는 소리,24,287698,2895,0,NaN,2020-08-28T08:30:12Z,22878.52,617,"['JTBC', '제이티비씨', 'KOREA', 'Broadcast', '박명수', '할명수', '박명수 유튜브', '명수', 'JTBC 할명수', 'ASMR', '효리네민박', '효리', '이효리', '조세호', '박명례', '명례네민박']"
2,zhyjspP2k5g,할명수 ep.03   JTBC에서 유튜브 라방 할 박명수｜명언 제조기 박명수의 고민 상담,24,402051,4294,0,NaN,2020-09-04T08:30:13Z,22710.52,718,"['JTBC', '제이티비씨', 'KOREA', 'Broadcast', '박명수', '할명수', '박명수 유튜브', '명수', 'JTBC 할명수', '정준하', '박명수 라이브', '라이브', '유튜브 라이브', '박명수 라방', '라방', '하와수', '박명례', '구독자', '구독자애칭']"
3,QCOhFXY_8QY,할명수 ep.04｜입 짧은 박명수의 세계 과자 먹방(mukbang) 도전기,24,664546,9927,0,NaN,2020-09-11T08:30:12Z,22542.52,631,"['JTBC', '제이티비씨', 'KOREA', 'Broadcast', '박명수', '할명수', '박명수 유튜브', '명수', 'JTBC 할명수', '유민상', '쿠키영상', '쿠키', '먹방', '쿠키먹방', 'Park Myung-soo', 'Yu Minsang']"
4,TYov6RrjIUk,할명수 ep.05｜얼굴 믿고 노래할 K-pop Star 박명수 (feat. god 김태우),24,278068,3708,0,NaN,2020-09-18T08:30:11Z,22374.52,817,"['JTBC', '제이티비씨', 'KOREA', 'Broadcast', '박명수', '할명수', '박명수 유튜브', '명수', 'JTBC 할명수', '김태우', '노래', '이승철', 'K-POP', 'BTS', '방탄소년단', 'GOD', '조커', '고스타버스타', '김태우 버스', '할명수 로고송', '로고송']"
5,zb-HVGv3t8c,할명수 ep.06｜추격전의 달인 조커 박명수  어몽어스(among us) 도전,24,1861315,32037,0,NaN,2020-09-25T08:30:14Z,22206.52,645,"['JTBC', '제이티비씨', 'KOREA', 'Broadcast', '박명수', '할명수', '박명수 유튜브', '명수', 'JTBC 할명수', '추격전', '조커', '어몽어스', '게임', '박명수 어몽어스', '박명수 게임', '게임할명수', '라방', '할명수 라이브', 'Park Myung-soo']"
6,sxJ9TvLx2rk,🎉채널 독립🎉 어몽어스로 게임에 눈뜬 박명수  폴가이즈(Fall Guys) 도전 (@zzamtasooa) ｜할명수 ep.07,20,848698,13906,0,NaN,2020-10-09T08:30:10Z,21870.52,670,"['할명수', '박명수', '폴가이즈', '어몽어스', '게임', '짬타수아', '문어여자', 'JTBC', 'JTBC Entertainment', '예능', 'Fall Guys', 'Among us', '무한도전', '정형돈', '노홍철', '하와수', '정준하', '오분순삭', '놀면뭐하니', '유재석', '하하', '추격전', '출발드림팀', '드림팀', '무도', '놀뭐', '노찌롱', '명수옹', '명수', '박태민', 'Park Myungsoo', '짬타', 'Gpark', '롤', '리그오브레전드', '폴가이즈시즌2']"
7,dN0Ny2SMzA8,고통 참기 챌린지｜할명수 ep.08,17,434158,8106,0,NaN,2020-10-16T08:30:12Z,21702.52,685,"['할명수', '박명수', '필라테스', '김동은', '운동뚱', '무한도전', '유재석', '하하', '정준하', '광희', '캐딜락', '폼롤러', '게임', 'JTBC', 'JTBC Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '드림팀', '무도', '놀뭐', '노찌롱', '명수옹', '명수', '박태민', 'Park Myungsoo', 'Gpark', '유민상', '심으뜸', '양정원', '동작', '기구', '요가', '방귀', '속근육', '김민경', '보수', '운동', '고통']"
8,4TWEPB0Ji1o,이래서 매드몬스터가.. 필터에 빠졌나봅니다   사진사 할명수 ep.09,24,335895,7242,0,NaN,2020-10-23T08:30:11Z,21534.52,609,"['할명수', '박명수', '무한도전', '유재석', '하하', '정준하', '광희', 'JTBC', 'JTBC Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '무도', '놀뭐', '노찌롱', '명수옹', '명수', 'Park Myungsoo', 'Gpark', '사진사박씨', '짠내투어', '조이', '레드벨벳', '구도', '자세', '색감', '보정', '디에디트', '에디터M', '아이폰', '갤럭시', '유라이크', '소다', '스노우', 'snow', '보정어플', '보정앱', 'B612', '증명사진', '프로필사진', '사진관', '스튜디오', '인생샷', '시현하다', '셀프사진', '스마트폰', '포토매틱', '포즈', '메이크업', '한예슬', '김신영', '닮은꼴', 'photo', '뒷광고', '인스타그램', '이력서 사진', '포토그래퍼', '레전드', '전설', '아이폰12', '카메라', '촬영', '이호창', '매드몬스터', '루돌프필터', '피식대학']"
9,-X4NXcR6yT8,🙌인생샷 어서오고🙌 사진사 박명수가 찍은 충격적 비주얼의 사진들 (@the-edit)   할명수 ep.10,24,244671,5275,0,NaN,2020-10-30T08:30:11Z,21366.52,544,"['할명수', '박명수', '무한도전', '유재석', '하하', '정준하', '광희', 'JTBC', 'JTBC Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '무도', '놀뭐', '노찌롱', '명수옹', '명수', 'Park Myungsoo', 'Gpark', '레전드', '전설', '사진사박씨', '짠내투어', '조이', '레드벨벳', '구도', '자세', '색감', '보정', '꿀팁', '디에디트', '에디터M', '아이폰', '갤럭시', '유라이크', '소다', '스노우', 'snow', '보정어플', '보정앱', 'B612', '증명사진', '프로필사진', '사진관', '스튜디오', '인생샷', '시현하다', '셀프사진', '스마트폰', '포토매틱', '포즈', '메이크업', '닮은꼴', 'photo', 'photograhpy', '인스타그램', '홍보사진', '잘찍는법', '포토그래퍼', '아이폰12', '카메라', '촬영']"
10,j7DGyqwYyI0,박명수는 광고 사진도 잘 찍을까??ㅣ할명수EP11 (@케이뱅크),24,390121,6493,0,NaN,2020-11-06T08:30:11Z,21198.52,611,"['할명수', '박명수', '무한도전', '유재석', '하하', '정준하', '광희', 'JTBC', 'JTBC Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '무도', '놀뭐', '노찌롱', '명수옹', '명수', 'Park Myungsoo', 'Gpark', '레전드', '전설', '케이뱅크', 'PPL', '앞광고', '이벤트', '구독자', '깨스', '5천원', '적금', '고금리', '네고왕', '광고', '유료광고', '네고']"
11,q-w-QxitQpg,면제 박명수의 군대 음식 먹방(mukbang) 🙋‍♂️Yes I Can🙋‍♂️ㅣ할명수 ep.12,24,1055909,13027,0,NaN,2020-11-13T08:30:12Z,21030.52,756,"['할명수', '박명수', '무한도전', '유재석', '하하', '정준하', '광희', 'JTBC', 'JTBC Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '무도', '놀뭐', '노찌롱', '명수옹', '명수', 'Park Myungsoo', 'Gpark', '레전드', '전설', '먹방', '군대', '군인', 'Yes I can', '공불', '슈넬치킨', '군대리아', '음식', '쯔양', '입짧은햇님', '맛다시', '전역신고', '까르보나라', '쌀국수', '빅팜', '전투식량', '먹는 법', '신형 전투식량', '구형 전투식량', '군대 음식', '유민상', '밀리터리버거', '진짜사나이', '진사', '238번', '238번훈련병', '238번훈련생', '와썹맨', '네고왕']"
12,5r9HlAEmY6c,박명수 명언 zipㅣ할명수 ep.13,24,247831,6247,0,NaN,2020-11-20T08:30:12Z,20862.52,620,"['할명수', '박명수', '무한도전', '유재석', '하하', '정준하', '광희', 'JTBC', 'JTBC Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '무도', '놀뭐', '노찌롱', '명수옹', '명수', 'Park Myungsoo', 'Gpark', '레전드', '전설', '자기계발서', '작가', '교보문고', '영풍문고', '알라딘', '예스24', '박진영', 'JYP', '허지웅', '대필', '출판', 'PDF', '명언', '어록', '베스트셀러', '홍현희', '제이쓴', '홍쓴부부', '김태호PD', '추천사', '나영석', '이수근', 'BTS', '앨범', '신곡', 'BE', '스티브잡스', '잡스', '서울사이버대학교']"
13,qoolf_vmVX8,박명수 탈모팁 공개합니다   할명수 ep.14,24,178630,3596,0,NaN,2020-11-27T08:30:12Z,20694.52,559,"['할명수', '박명수', '무한도전', '유재석', '하하', '정준하', '광희', 'JTBC', 'JTBC Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '무도', '놀뭐', '노찌롱', '명수옹', '명수', 'Park Myungsoo', 'Gpark', '레전드', '전설', '주호민', '침착맨', '이말년', '주펄', '노돌리', '머머리', '빡빡이', '문어', '대머리', '탈모문신', '탈모약']"
