,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,Mba3P4-q8tI,포켓몬스터 스칼렛 바이올렛 #1,20,192590,1424,0,NaN,2022-11-17T22:47:06Z,3400.13,13929,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
1,H53Nbc5S0j0,포켓몬스터 스칼렛 바이올렛 #2,20,110523,797,0,NaN,2022-11-19T00:36:46Z,3374.31,25518,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
2,wPCctKo4nKI,포켓몬스터 스칼렛 바이올렛 #3,20,111708,690,0,NaN,2022-11-20T00:13:53Z,3350.69,34380,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
3,tYqjGnBpOUg,포켓몬스터 스칼렛 바이올렛 #4,20,83313,531,0,NaN,2022-11-24T09:48:43Z,3245.11,32512,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
4,w-4L86Pccqs,포켓몬스터 스칼렛 바이올렛 #5,20,55077,371,0,NaN,2022-11-25T23:09:57Z,3207.75,24864,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
5,zuHsOZYVkGA,포켓몬스터 스칼렛 바이올렛 #6,20,37185,297,0,NaN,2022-11-26T08:00:26Z,3198.91,26507,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
6,4z0JLtze2cg,포켓몬스터 스칼렛 바이올렛 #7,20,34678,306,0,NaN,2022-11-27T01:27:29Z,3181.46,26902,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
7,0t0TyPUBpDI,포켓몬스터 스칼렛 바이올렛 #8,20,43055,362,0,NaN,2022-11-27T09:00:00Z,3173.92,26532,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
8,dU3rbo0RMq0,포켓몬스터 스칼렛 바이올렛 #9,20,44598,347,0,NaN,2022-11-30T01:41:54Z,3109.22,37694,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
9,nWaNdZY1WvI,포켓몬스터 스칼렛 바이올렛 #10,20,20763,204,0,NaN,2022-12-01T01:09:53Z,3085.75,9976,"['녹두로', '포켓몬스터', 'pokemon', '포켓몬', '닌텐도 스위치', '스위치', '닌텐도', '비디오게임', 'nintendo switch', 'nintendo', 'switch', '신작', '갓겜', '포켓몬스터 스칼렛 바이올렛', '스칼렛', '바이올렛', 'pokemon scarlet violet', '포켓몬 스칼렛 바이올렛']"
