,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,HXhWODlAxRw,[밥묵자] 집나간 아내가 1년만에 돌아왔다 (feat. 신봉선),22,9999212,171992,0,NaN,2020-12-13T08:45:24Z,1224134.36,730,"['꼰대희', '신봉선', '김대희', '대화가필요해', '밥묵자', '개콘', '개콘레전드', '장동민', '아이유']"
1,qPljYpoAQYk,[밥묵자] 그만 쳐무라 짜쓱아 (feat. 유민상),22,6976678,95563,0,NaN,2020-12-20T12:00:13Z,1213859.54,490,"['꼰대희', '김대희', '밥묵자', '유민상', '족발', '막국수', '맛있는녀석들', '맛녀']"
2,rC37ZZMPkIM,[밥묵자] 깡패 동생이 출소했다 (feat. 권재관),23,3181542,57160,0,NaN,2020-12-27T09:00:27Z,1203959.3,726,"['김대희', '꼰대희', '밥묵자', '개콘', '대화가필요해', '개콘레전드', '권재관']"
3,HwURpN0aSNA,[밥묵자] 태릉선수촌에서 돌아온 처제 (feat. 김민경),23,4124103,70760,0,NaN,2021-01-03T12:00:12Z,1193699.54,645,"['밥묵자', '꼰대희', '김민경', '김대희', '유민상', '장동민', '신봉선', '권재관']"
4,AgfRQ2jt13Y,[밥묵자] 30만 기념 비하인드 영상,23,1326869,20858,0,NaN,2021-01-06T12:59:53Z,1189319.86,737,"['꼰대희', '권재관', '유민상', '신봉선', '김민경', '밥묵자', '김대희']"
5,9p0k0D5x85A,[밥묵자] 형부 인상이 좋으시네요 (feat. 강유미),23,3036180,56574,0,NaN,2021-01-10T12:00:11Z,1183619.55,941,"['꼰대희', '김대희', '강유미', '밥묵자', '신봉선', '장동민', '개콘', '대화가필요해', '개콘레전드']"
6,MB-Pz7WWfiw,[밥묵자] 이 shake it 또라이가? (feat.유세윤),23,3923780,61436,0,NaN,2021-01-17T12:00:12Z,1173539.52,559,"['꼰대희', '김대희', '유세윤', '밥묵자', '대화가필요해', '개콘', '개콘레전ㄷ', '신봉선', '장동민', '유민상', '권재관', '김민경']"
7,SCAxXCzRXPg,[밥묵자] 집 나갔던 아들이 돌맞고 돌아왔다 (feat. 장동민) (떡군이네 떡볶이),23,3233604,53353,0,NaN,2021-01-24T12:00:14Z,1163459.48,968,"['장동민', '밥묵자', '김대희', '꼰대희', '개콘', '개콘레전드', '떡볶이', '김민경', '신봉선', '오나미']"
8,kjduDAt6wSI,[밥묵자] 집 나갔던 반려펭귄이 돌아왔다 (feat.펭수),23,3260975,76338,0,NaN,2021-01-31T12:00:10Z,1153379.54,860,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '펭수', '꼰수']"
9,ywuZuau9O_E,[밥묵자] 제발 그만 쳐묵고 집에 가라니까? (feat. 김준현),23,4427826,62352,0,NaN,2021-02-07T12:00:14Z,1143299.47,1142,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김준현']"
10,gGsAbtciOq0,[밥묵자] 천재였던 동생이 가수가 되어 돌아왔다 (feat.김종민),23,1530481,30289,0,NaN,2021-02-14T12:00:16Z,1133219.43,789,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김종민', '코요태', '빽가', '신지']"
11,okbmCY1eWp0,[밥묵자] 김대희한테 얘기 마이 들었심더 (feat. 김준호),23,2464262,38952,0,NaN,2021-02-21T12:00:30Z,1123139.19,780,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김준호']"
12,nXdwi_PS2p8,[밥묵자] 내 아직 숟가락 안 들었데이 (feat. 문세윤),23,4889089,67831,0,NaN,2021-02-28T12:00:15Z,1113059.43,1116,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드']"
13,OmPsIm1IyKg,[밥묵자] 그놈이 알고 싶다(feat. 김상중),23,3390757,69173,0,NaN,2021-03-07T12:00:17Z,1102979.4,462,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김상중', '그알', '그것이알고싶다', '나쁜녀석들']"
14,VUecf6p3ttw,[밥묵자] 옥희누님이 미국에서 돌아왔다 (feat. 김태균),23,981448,19061,0,NaN,2021-03-14T12:00:09Z,1092899.52,628,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김태균', '컬투', '옥희']"
15,azrdJsQqJ6k,[밥묵자] 쌍둥이가 가수가 되어서 돌아왔다 (feat. 이상호 이상민),23,706651,14385,0,NaN,2021-03-21T12:00:01Z,1082819.66,722,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '깐풍치킨', '비비큐', '신메뉴', 'BBQ', '깐풍순살', '체고바', '체고치']"
16,7edC7JF4S1E,[밥묵자] 그만큼 신나시는 거지 (feat. 박영진 송준근),23,730226,14804,0,NaN,2021-03-28T12:00:02Z,1072739.64,795,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '박영진', '농심', '송준근']"
17,7DJT5AoAcdI,[밥묵자] 마지막 화 (feat. 쯔양),23,8081028,103022,0,NaN,2021-04-01T11:45:13Z,1066994.45,777,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '쯔양', '먹방']"
18,PXemHTr_xLs,[밥묵자] 무서운 우리새끼 (feat. 김종국),23,5075902,71515,0,NaN,2021-04-04T14:18:13Z,1062521.45,843,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김종국', '김준호', '런닝맨', '미우새', '유재석']"
19,eKA9V0tQqBA,"[밥묵자] 7년만의 ""쉰"" 밀회 (feat.김지민)",23,2366483,32531,0,NaN,2021-04-11T12:00:11Z,1052579.48,886,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김지민', '도미노피자']"
