,id,title,category_id,views,likes,favorites,comments,date,tags
0,0NMAGQMBWV8,Run BTS! 2019 EP.81 - 방탄 VR 1,10,189871,11282,0,NaN,2022-12-23T08:00:20Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
1,wDnTwjp3Hoo,Run BTS! 2019 EP.82 - 방탄 VR 2,10,76835,7633,0,NaN,2022-12-23T08:01:38Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
2,FJQx7NE_St4,Run BTS! 2019 EP.83 - 여름 야유회 1,10,398299,19702,0,NaN,2022-12-23T08:01:50Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
3,WUnvkmLiT3s,Run BTS! 2019 EP.84 - 여름 야유회 2,10,712694,30481,0,NaN,2022-12-23T08:02:02Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
4,EDDBj8-g0j4,Run BTS! 2019 EP.85 - 여름 야유회 3,10,425731,22030,0,NaN,2022-12-23T08:02:19Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
5,pE_d8ZwFSVA,Run BTS! 2019 EP.86 - 한글날 특집 1,10,113981,8437,0,NaN,2022-12-23T08:02:35Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
6,hocBK-3rZUw,Run BTS! 2019 EP.87 - 한글날 특집 2,10,86571,7691,0,NaN,2022-12-23T08:02:47Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
7,R_wTlv20NsQ,Run BTS! 2019 EP.88 - 한글날 특집 3,10,60500,7123,0,NaN,2022-12-23T08:03:03Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
8,iTW6wqPUPEw,Run BTS! 2019 EP.89 - 돌아온 방탄가요 1,10,136088,9300,0,NaN,2022-12-23T08:03:19Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
9,mn6SE8I2zGg,Run BTS! 2019 EP.90 - 돌아온 방탄가요 2,10,79052,7480,0,NaN,2022-12-23T08:03:33Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
10,VVOGQnaWbmo,Run BTS! 2020 EP.91 - 미니 골든벨 1,10,81918,7260,0,NaN,2022-12-23T08:03:47Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
11,mZnXMgYe4Jc,Run BTS! 2020 EP.92 - 미니 골든벨 2,10,64387,6801,0,NaN,2022-12-23T08:03:59Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
12,t3pCgotDmBY,Run BTS! 2020 EP.93 - BTS 마블 1,10,63096,6443,0,NaN,2022-12-23T08:04:15Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
13,cZOsTxnZhbE,Run BTS! 2020 EP.94 - BTS 마블 2,10,49076,5935,0,NaN,2022-12-23T08:04:28Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
14,6DXQPTaOPfw,Run BTS! 2020 EP.95 - 방탄아 놀자 1,10,107855,8540,0,NaN,2022-12-23T08:04:44Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
15,Mi-v8F5JHT8,Run BTS! 2020 EP.96 - 방탄아 놀자 2,10,63306,6704,0,NaN,2022-12-23T08:05:30Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
16,ZbIA0RT6EzY,Run BTS! 2020 EP.97 - 파자마 파티 1,10,243193,14905,0,NaN,2022-12-23T08:05:39Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
17,UEDrCw6FDHU,Run BTS! 2020 EP.98 - 파자마 파티 2,10,127674,10069,0,NaN,2022-12-23T08:05:53Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
18,76Syt8Y1tJQ,Run BTS! 2020 EP.99 - 플로리스트,10,108734,8728,0,NaN,2022-12-23T08:06:09Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
19,KU2ZGMv85aQ,Run BTS! 2020 EP.100 - 100회 특집 1,10,112345,8680,0,NaN,2022-12-23T08:06:23Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
20,9KKi7ezJZyI,Run BTS! 2020 EP.101 - 100회 특집 2,10,78131,7483,0,NaN,2022-12-23T08:07:24Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
21,oCXX1kxFsNI,Run BTS! 2020 EP.102 - 아바타 요리왕 1,10,103003,8327,0,NaN,2022-12-23T08:07:29Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
22,IdG8gSYHlnw,Run BTS! 2020 EP.103 - 아바타 요리왕 2,10,73249,6993,0,NaN,2022-12-23T08:07:36Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
