,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,UrFxqAOhDzk,[05학번이즈히어] 신도시 아재들,23,1190261,13463,0,NaN,2022-06-10T10:30:13Z,439642.31,345,NaN
1,Omyhnfi398g,[05학번이즈히어] 신도시 아재는 무엇을 타는가,23,1211915,13883,0,NaN,2022-06-18T10:00:13Z,428152.31,599,NaN
2,zaQvY5ze9vI,[05학번이즈히어] 신도시 아재는 퇴근하고 무엇을 하는가,23,1307112,16110,0,NaN,2022-06-25T10:00:12Z,418072.33,826,NaN
3,mqelnhPQCHc,[05학번이즈히어] 신도시 아재는 주말에 무엇을 하는가,23,1399421,13689,0,NaN,2022-07-02T10:00:13Z,407992.31,783,NaN
4,rIZISRiYWug,[05학번이즈히어] 신도시 아재는 무슨 사업을 하는가,23,2050291,20465,0,NaN,2022-07-09T10:00:09Z,397912.38,1405,NaN
5,t24MXg2Tfv4,[05학번이즈히어] 신도시 아재가 운영하는 식당은 어떤 곳인가?,23,1216961,12898,0,NaN,2022-07-16T10:00:12Z,387832.33,840,NaN
6,IHGHlQB7yf0,[05학번이즈히어] 신도시 아재의 취미는 무엇인가,23,1530276,14140,0,NaN,2022-07-23T10:00:16Z,377752.27,1437,NaN
7,0EHMYGm_J9w,[05학번이즈히어] 신도시 돌싱은 어떻게 사는가,23,1828253,17308,0,NaN,2022-07-30T10:00:13Z,367672.32,1854,NaN
8,hX64VNoJpe0,[05학번이즈히어] 신도시 필라테스 강사는 어떻게 사는가,23,2030974,18583,0,NaN,2022-08-06T10:00:13Z,357592.32,1366,NaN
9,cUvRA_VLCCA,[05학번이즈히어] 신도시 아재들은 와이프가 친정가면 무엇을 할까,23,1878364,19833,0,NaN,2022-08-13T12:00:11Z,347392.35,1865,NaN
10,bRwRi89l_sw,[05학번이즈히어] 신도시 아재는 누구와 결혼했는가,23,3482988,26729,0,NaN,2022-08-20T10:00:15Z,337432.29,1408,NaN
11,iNgPipFEqIo,[05학번이즈히어] 신도시 부부는 어떻게 사는가,23,1816509,19454,0,NaN,2022-08-27T10:00:13Z,327352.32,1596,NaN
12,Fir45Qa65SM,[05학번이즈히어] 신도시 아재들은 집들이 때 무엇을 하는가,23,1901405,20277,0,NaN,2022-09-03T10:00:10Z,317272.38,1814,NaN
13,Da54jf4JlVo,이정재의 무소음 먹방을 이길 정재혁의 유소음 먹방,23,387870,4873,0,NaN,2022-09-05T11:00:11Z,314332.36,295,NaN
14,5OOZypK3tRI,[05학번이즈히어] 신도시 아재들은 추석에 무엇을 하는가,23,482728,6124,0,NaN,2022-09-10T10:00:12Z,307192.35,295,NaN
15,IXhhI50MWgI,[05학번이즈히어] 신도시 아재들은 명절 후에 무엇을 하는가,23,1371341,13229,0,NaN,2022-09-17T10:00:11Z,297112.36,1421,NaN
16,uaTDp-YIFXQ,[05학번이즈히어] 신도시 부부는 왜 싸우는가,23,1997854,21255,0,NaN,2022-09-24T10:00:13Z,287032.33,1843,NaN
17,dt14x6dLbcw,[05학번이즈히어] 신도시 아재들은 어떤 운동을 하는가,23,996250,9567,0,NaN,2022-10-01T10:00:08Z,276952.42,1712,NaN
18,t3oSFnLLSPw,[05학번이즈히어] 신도시 아재는 어떻게 부자가 됐는가,23,1245229,12134,0,NaN,2022-10-08T10:00:12Z,266872.35,1039,NaN
19,OK_a-GEQK7g,[05학번이즈히어] 신도시 미시들은 카페에서 무슨 대화를 할까?,26,3181097,33531,0,NaN,2022-10-15T10:00:13Z,256792.34,2019,NaN
