,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,6JOc3ig9w4A,너 먹고 싶은 거 먹어,22,3931111,58107,0,NaN,2021-07-28T10:33:16Z,89,"['너덜트', '점심', '메뉴선택', '먹고싶은거먹어', '선택고자', '숏박스', '스케치코미디']"
1,jxdQh7vs4Ls,당근이세요?,22,8314796,114305,0,NaN,2021-08-14T11:43:33Z,127,"['너덜트', '양궁', '직거래', '숏박스', '스케치코미디', '당근마켓', '중고거래', '중고나라', '사기']"
2,aYbtjGChJjA,강수 확률 50%,23,4020604,55197,0,NaN,2021-09-07T14:49:16Z,99,"['너덜트', '기상청', '일기예보', '비', '숏박스', '스케치코미디', '우천', '장마전선']"
3,zCcaAQjlgsg,전화 울렁증,23,3672740,47405,0,NaN,2021-09-21T14:48:13Z,264,"['너덜트', '음식주문', '주문', '배달', '배민', '쿠팡이츠', '숏박스', '스케치코미디']"
4,pdPlgd7rhy4,거기 있는 거 다 안다,23,4008041,58135,0,NaN,2021-10-03T07:33:12Z,94,"['너덜트', '집에혼자있을때', '나와라', '공포', '숏박스', '스케치코미디', '도둑']"
5,Xk7wC9zlw_0,이게 나아 이게 나아?,23,5293163,71900,0,NaN,2021-10-19T22:29:02Z,113,"['너덜트', '이지선다', '커플', '테스트', '브레인포그', '숏박스', '스케치코미디']"
6,pKQckMY80u8,필요하신 거 있으시면 말씀해주세요,23,3729152,49639,0,NaN,2021-11-26T16:23:13Z,157,"['너덜트', '옷가게', '쇼핑', '점원', '영업', '플렉스', '숏박스', '스케치코미디']"
7,XfY-RgyMCvI,지금 가는 중이야,23,7097931,79013,0,NaN,2021-12-18T20:11:55Z,184,"['너덜트', '약속', '지각', '노래방', '당구장', '술자리', '숏박스', '스케치코미디']"
8,t4IF-TulZxE,최근에 아프거나 한 적 있어요?,23,5197647,67085,0,NaN,2021-12-31T17:38:50Z,306,"['너덜트', '타로', '재물운', '운세', 'BJ', '숏박스', '스케치코미디']"
9,HMKexUTsHAQ,다 드신 거면 치워드릴게요,23,5921615,55240,0,NaN,2022-01-15T19:43:46Z,139,"['너덜트', '자영업자', '진상', '영업제한', '마스크', '숏박스', '스케치코미디']"
10,627HBcT1jWY,꿈이요? 퇴산데요,23,4838912,64716,0,NaN,2022-01-28T02:02:42Z,186,"['너덜트', '회사원', '퇴사', '코인', '인터뷰', '과제', '대학생', '업비트', '숏박스', '스케치코미디']"
11,Iy5KojQJjYc,야 부을게,23,7585286,83833,0,NaN,2022-02-11T10:49:54Z,129,"['너덜트', '탕수육', '부먹찍먹', '중국집', '중식', '부먹', '찍먹', '숏박스', '스케치코미디']"
12,cINcjVCb5jk,방금 뭐라고 했어?,23,8550205,115730,0,NaN,2022-02-18T10:00:20Z,155,"['너덜트', 'nerdult', '코믹숏무비', '롤', '랭크게임', '브론즈', '리그오브레전드', '인벤', '데스매치', '숏박스', '스케치코미디', '하하', '하동훈', '하하PD', '런닝맨', '무한도전', 'sketch comedy', '트위치', '별', '이광수', '유재석', '김종국', '지석진', '롤드컵', 'T1', '배치', '아이언', '플래티넘']"
13,KKmvCxsrO4I,무료 PT,23,6311685,84899,0,NaN,2022-02-25T23:10:22Z,207,"['너덜트', 'nerdult', '코믹숏무비', '헬스장', '헬린이', '헬창', 'PT', '트레이너', '피지컬갤러리', '김계란', '숏박스', '스케치코미디']"
14,yK9bhwuBidA,아니 사진을 이렇게 찍으면,23,4704823,69806,0,NaN,2022-03-04T09:37:02Z,210,"['너덜트', 'nerdult', '코믹숏무비', '커플', '사진', '아이폰', '갤럭시', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']"
15,03HKx-YTnxs,카페 전기 도둑,23,8830664,86270,0,NaN,2022-03-12T15:24:00Z,347,"['너덜트', 'nerdult', '코믹숏무비', '전기도둑', '그램', '애플', '스타벅스', '스터디카페', '카공', '카페공부', '숏박스', '스케치코미디', '과외족', '프리랜서', '재택근무', 'sketch comedy', '노스터디존']"
16,Yv_-VcPWf9U,밤에 손톱 깎지 말라니까,23,4446390,67241,0,NaN,2022-03-19T12:55:31Z,301,"['너덜트', 'nerdult', '코믹숏무비', '문지방', '손톱', '귀신', '이사', '손없는날', '자취', '월세', '반지하', '숏박스', '스케치코미디']"
17,VW7_ug2PkiA,신분증 보여주세요,23,8092776,89394,0,NaN,2022-03-29T10:56:35Z,212,"['너덜트', 'nerdult', '코믹숏무비', '콘돔', '미성년자', '민증검사', '숏박스', '스케치코미디']"
18,YiQt3IANmzc,아까부터 계속 야리네,23,6779203,70026,0,NaN,2022-04-03T04:00:16Z,391,"['너덜트', 'nerdult', '코믹숏무비', '술집', '술집기싸움', '시비', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']"
19,BDVKdvmY7OU,너 그거 INFP라 그래,23,4678448,63626,0,NaN,2022-04-13T10:00:04Z,258,"['너덜트', 'nerdult', '코믹숏무비', 'MBTI', '인프피', '인팁', '취업', '취준', '숏박스', '스케치코미디', '성격유형검사']"
20,JPaubSOSxeM,오늘 수정이네 집에서 자고 가려고,23,9175291,124629,0,NaN,2022-04-23T09:00:07Z,298,"['너덜트', 'nerdult', '코믹숏무비', '외박', '낚시', '남자친구', '여행', '숏박스', '스케치코미디', '부모님', '바둑', '이세돌', '알파고', 'sketch comedy', '남친', '1박', '맑눈광', 'SNL', '맑은 눈의 광인', '아영세상']"
21,5rjiSkFuKOI,한국은 안 훔쳐가,23,5872772,85431,0,NaN,2022-05-08T03:00:01Z,328,"['너덜트', 'nerdult', '코믹숏무비', '자전거', '엄복동', '카페', '숏박스', '스케치코미디', 'CCTV']"
22,Jdvv5YNFEZ8,에헤이 먼저 타라니까,23,3464873,52984,0,NaN,2022-05-22T03:00:10Z,324,"['너덜트', 'nerdult', '이타적인사람들', '더치페이', '택시', '계산', '숏박스', '스케치코미디', '술값']"
23,-OzngRU77vc,상남자인 척함,23,4105602,53026,0,NaN,2022-06-04T03:00:00Z,183,"['너덜트', 'nerdult', '동창회', '침착맨', '하남자', '상남자', '숏박스', '스케치코미디', '주펄', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']"
24,riMHgOa8yf4,군대 어디 나왔다고?,23,7633569,109202,0,NaN,2022-06-19T04:24:07Z,347,"['에이전트H', '미션파서블', 'UDT', '특수부대', '운전병', '행정병', '특공대', '군대', '숏박스', '스케치코미디', '술자리', '짱재', '덱스', 'dex', '가짜사나이', '김계란', '예비군', '예비군훈련', '킥더허들', 'sketch comedy', 'nerdult']"
25,lHfqIwp8MQE,커플 싸움 직관,23,4786446,65188,0,NaN,2022-07-04T03:55:16Z,229,"['너덜트', '카페', '커플싸움', '연인싸움', '직관', '숏박스', '스케치코미디', '불구경', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy', 'nerdult']"
26,ykaSCAp9ysw,고액 과외 면접,23,5626658,67916,0,NaN,2022-07-21T03:00:20Z,427,"['금융치료', '기생충', '부잣집', '과외', '조폭 과외', '고액 과외', '숏박스', '스케치코미디', 'sketch comedy', 'nerdult', '자본주의', '돈', '현찰', '자본주의 노예', '자본주의가 낳은 괴물']"
27,r4edJvh2I1Q,너희 집 자가였어?,23,3605015,62633,0,NaN,2022-08-04T04:57:28Z,339,"['너덜트', '전세', '월세', '이직', '대출', '자차', '이혼', '열등감', '피해의식', '숏박스', '스케치코미디']"
28,7bs9-VU8uHI,커피 좀 타 드릴까요?,23,3272535,44449,0,NaN,2022-08-27T06:45:28Z,642,"['미생', '회사', '직장상사', '신입사원', '꼰대', '복수', '커피', '탕비실', '코믹숏무비', '숏박스', '스케치코미디']"
29,N_OZPZfRFt4,결혼은 언제 하니?,23,3474904,47493,0,NaN,2022-09-08T03:00:06Z,410,"['추석', '명절', '한가위', '세배', '용돈', '친척', '가족', '큰집', '제사', '취업', '연애', '결혼', '세뱃돈', '숏박스', '스케치코미디', '설날', 'sketch comedy', 'nerdult']"
30,8IZl51kZG1c,+ 맥시멀리스트,23,2511604,37202,0,NaN,2022-09-23T00:13:04Z,447,"['패션고자', '대청소', '방정리', '옷장정리', '의류함', '의류수거함', '쇼핑', '타미힐피거', 'GD', '자라', '폴로', '스파오', '살아남기 시리즈', '맥시멀', '미니멀', '풀소유', '옷정리', '숏박스', '스케치코미디']"
31,tlCMfUkqFKQ,미안해 오빠,23,2509466,32798,0,NaN,2022-10-05T03:00:23Z,392,"['고백', '결혼', '청혼', '공개프러포즈', '공감성수치', '이벤트', '서프라이즈', '재즈', '숏박스', '스케치코미디', 'sketch comedy', 'nerdult', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상']"
32,DjfYbrzTLak,세게 안 때렸는데;,23,4278416,47356,0,NaN,2022-10-19T04:25:04Z,363,"['nerdult', '권투', '복싱', '체육관', '로블로', '미트', '원투', '헤드기어', '격투기', 'MMA', 'UFC', '숏박스', '스케치코미디', '쵸단']"
33,rIfJrhfJadk,일 크게 만들지 말고 가시라고요,23,7150351,84401,0,NaN,2022-11-02T09:00:34Z,210,"['일진', '비행', '하승진', '우정잉', '중학생', '고등학생', '청소년', '골목', '참교육', '갱생', '강약약강', '숏박스', '스케치코미디', '담배', '꽁초', '학폭', '김채원', '르세라핌', '촉법', '촉법소년', '곽튜브', 'sketch comedy', 'nerdult']"
34,2q3VylnH1aE,아빠는 개 싫다,23,4327588,73101,0,NaN,2022-11-16T09:00:02Z,406,"['반려동물', '반려견', '강아지', '개', '강형욱', '개는훌륭하다', '츤데레', '애완견', '애완동물', '고양이', '집사', '숏박스', '스케치코미디', '동물농장', '골든두들', '댕댕이', 'sketch comedy', 'nerdult']"
35,DxjmcBiRYDA,숱을 친다고?,23,3205188,46069,0,NaN,2022-11-30T09:00:06Z,268,"['미용', '미용실', '이발', '이발소', '바버샵', '빡빡이', '대머리', '민머리', '탈모', '무모증', '빈모증', '삭발', '짱재', '김계란', '주호민', '구준엽', '홍석천', '숏박스', '스케치코미디', '엠자', '원형탈모', '모발이식', '수염', '두피문신', '죄송합니다', '주펄', '포르투갈', '월드컵', '성지순례', '대한민국', '국가대표', '축구', 'sketch comedy', 'nerdult']"
36,1bExPGA867c,진상 관객을 만난 마법사,23,2651289,45531,0,NaN,2022-12-16T14:27:11Z,563,"['마술', '마법', '매직', '매직바', '초능력', '진상', '트릭', '이은결', '김준표', '니키', '해리포터', '동물사전', '조앤롤링', '후뿌뿌뿌', '아판타시아', '더브레인', '일루셔니스트', '숏박스', '스케치코미디', '후플푸프', '덤블도어', '말포이', '스네이프', '헤르미온느', '님부스', '퀴디치', '볼드모트', '염력', 'sketch comedy', 'nerdult', 'magic', 'magic show', '일루션']"
37,xJcJn8dtsAQ,이것까지만 먹고 내년엔 진짜 살 뺀다 두고 봐,23,2401420,30903,0,NaN,2022-12-31T09:24:59Z,445,"['작심삼일', '다이어트', '저탄고지', '간헐적단식', '치킨', '운동', '삼분할', '헬스장', '헬창', '루틴', '금연', '전자담배', '담배', '새해목표', '신년계획', '동기부여', '의지박약', '남탓', '내일부터', '신정', '해피뉴이어', '2023', '숏박스', '스케치코미디', 'sketch comedy', 'nerdult']"
38,6KtxHF_RW6Y,어떤 걸로 달라고요?,23,2512475,32391,0,NaN,2023-01-18T09:00:03Z,297,"['임소윤', '콜포비아', '주문공포증', '주목공포증', '전화공포증', '대인공포증', '사회공포증', '대인기피증', '전화울렁증', '주문울렁증', 'PTSD', '키오스크', '배달앱', '배달어플', '배민', '배달의민족', '쿠팡이츠', '요기요', '네이버페이', '비대면주문', '결제취소', '환불', '알바', '불친절알바', '새로', '후레쉬', '처음처럼', '하남자', '숏박스', '스케치코미디', '진상', '주문', '호출벨', '우유부단', '결정장애', '선택장애', '메뉴선택', 'sketch comedy', 'nerdult']"
39,nKcqM-RV4Pw,누나 어디 편찮냐?,23,5219622,94425,0,NaN,2023-02-01T09:35:13Z,236,"['반존대', '존댓말', '반말', '연애', '연애조언', '연애팁', '꼬시기', '썸', '카운슬러', '연상연하', '누나동생', '카페알바', '아르바이트', '미소지기', '외모지상주의', '덱스', '솔로지옥', '지옥도', '천국도', 'UDT', '가짜사나이', '킥더허들', '에이전트H', '짱재', '우마게임', '피의게임', '슬기', '넷플릭스', '김아영', '아영세상', 'SNL', 'MZ', '맑눈광', '맑은눈의광인', '짧은대본', '숏박스', '스케치코미디', 'dex', 'dex101', 'dex_xeb', 'Jingyoung', 'KimJinYoung', 'Solo inferno', 'Single’s inferno', 'Fake Men Toy Soldiers', 'singles inferno', 'bloody games', '김계란', '채코제', 'sketch comedy', '좀비버스', 'Zombieverse', 'uma game', '덱스101', '김진영', '진영']"
40,hGhAFP0Uct4,배가 고프다고?,23,4060558,90831,0,NaN,2023-02-17T10:55:40Z,180,"['할머니', '할머니댁', '손자', '손주', '할머니특', '할머니 밥', '할머니 짤', '할머니 밈', '할머니 배고파요', '전세계할머니', '할머니공통', '추석', '설날', '제사', '차례', '가족모임', '명절', '큰집', '먹방', '테스터훈', '장인초대석', '테이스티훈', '치즈맨', '치즈분수', '숏박스', '스케치코미디', 'grandma', 'grandmother', 'hungry', 'grandma hungry meme', 'grandma food', 'when ur hungry', 'sketch comedy', 'nerdult', 'comic short movie', 'short movie', 'short film', 'tastyhoon', 'testerhoon', 'cheeseman', 'mukbang', 'cheesefondue', 'ASMR', '할머니 배우', '할머니 단역', '단역배우']"
41,8UncwOnkjL4,여보 이건 진짜 산 거 아니야,23,2086797,36596,0,NaN,2023-03-10T09:00:10Z,229,"['먹이사슬', '먹이그물', '먹이피라미드', '생태계피라미드', '포식자', '연쇄작용', '상생', '공생', '인과관계', '동물의 왕국', '천적', '부부싸움', '골프채', '낚시대', '남편 몰래', '아내 몰래', '취미 생활', '생활비', '당근마켓', '직장갑질', '꼰대상사', '상사폭언', '회사막말', '알바', '알바몬', '컴플레인', '편의점', '진상', '손님갑질', '블랙컨슈머', '장학금', '취준생', '대학생', '새내기', '용돈', '몰컴', '유현규', '전상협', '임재형', '숏박스', '스케치 코미디', 'nerdult', 'shortbox', 'comic movie', 'comedy content', 'short movie', 'skit', 'short skit', 'food chain', 'natural enemy', 'interaction', 'symbiosis', 'causality', '갑을관계', '갑을', '아르바이트', '하대', '나비효과', '사슬관계', '전이', '화풀이']"
42,Ct-9YyEQpeg,야근  야근  야근  야근  야근  병원  기절,23,2902434,87537,0,NaN,2023-03-24T09:00:12Z,330,"['너덜트', '스케치코미디', '숏박스', '고용노동부', '야근', '풀근무', '나만의 휴가', '충전 타임', '윤석열', '52시간', '주 52시간', '69시간', '주 69시간', '묻지마 칼퇴', '여당', '야당', '국민의 힘', '더불어민주당', '기절 근무표', 'MZ세대', 'MZ노조', '연차', '세대갈등', '자본가', '대기업', '중소기업', '좋소', '좋좋소', '120시간 노동', '포괄임금제', '과로', '과로사', '일 중독', '워크홀릭', '워커홀릭', 'shortbox', 'comic movie', 'comedy content', 'short movie', 'skit', 'short skit', 'movie', 'comedy', 'kwarosa', '노동시간 개편', '고용노동부 장관', '노동청', '직장인', '풀 야근', '근무시간 제한', '69시간 근로제']"
43,u6MLVSaQ9rc,연애 금지,23,1753749,24058,0,NaN,2023-04-07T08:00:23Z,350,"['동아리', '소모임', '사교모임', '취미모임', '동창회', '여미새', '사내연애', '남사친', '여사친', '연애금지', '취미', '허세', '유현규', '전상협', '임재형', '이소이', '추석덕담', '픽고', '보드게임', '등산', '산악회', '자전거', '라이딩모임', '낚시', '프라모델', '배드민턴', '숏박스', '스케치코미디', 'nerdult', 'shortbox', 'comic movie', 'comedy content', 'short movie', 'skit', 'short skit', 'club', 'circle', 'meeting', '남친', '여친', '친목모임']"
