,title,category_id,views,likes,favorites,comments,date,tags
0,[오늘은 우쿨렐레] 1. 우쿨렐레 독학으로 처음 배우기,10,50393,Nan,0,Nan,2019-07-15T04:22:26Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레', '우쿨렐레레슨']"
1,"[오늘은 우쿨렐레] 2. 8비트 고고, 왈츠 연습",10,19989,Nan,0,Nan,2019-07-16T10:15:11Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
2,"[오늘은 우쿨렐레] 3. 스윙, 셔플 리듬 연습. 바블껌-연가",10,30185,Nan,0,Nan,2019-07-19T13:51:44Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
3,"[오늘은 우쿨렐레] 4. 칼립소 리듬 연습. 동물농장, 남궁옥분 - 꿈을 먹는 젊은이",10,18214,Nan,0,Nan,2019-07-19T15:34:48Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
4,[오늘은 우쿨렐레] 5. 컷팅 연습. 코끼리 아저씨,10,12779,Nan,0,Nan,2019-07-23T10:32:09Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
5,"[오늘은 우쿨렐레] 6. 슬로우락 리듬, 아르페지오 연습. 양희은 - 이루어질 수 없는 사랑",10,33733,Nan,0,Nan,2019-07-24T13:58:53Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
6,"[오늘은 우쿨렐레] 7. 8비트, 스윙리듬 연습, 초록바다, 악동뮤지션 - I Love You",10,11003,Nan,0,Nan,2019-08-05T10:35:03Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
7,[오늘은 우쿨렐레] 8. 버스커버스커 - 벚꽃엔딩,10,8708,Nan,0,Nan,2019-08-06T07:52:58Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
8,[오늘은 우쿨렐레] 9. 이문세 - 사랑이 지나가면,10,9442,Nan,0,Nan,2019-08-06T10:32:47Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
9,[오늘은 우쿨렐레] 10. 생일 축하 노래,10,14907,Nan,0,Nan,2019-08-10T09:58:23Z,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
