,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
10,_7xA-jRg9Eg,브라질의 관광지 물가와 로컬 물가 알아보기 - 특별판 〔4〕,19,149695,2826,0,NaN,2021-08-09T10:00:13Z,879902.05,481,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
11,qDcrBLiUH5w,미국 최고의 휴양지  플로리다 마이애미 1박 2일 방문기 - 특별판 〔마지막 편〕,19,336215,5703,0,NaN,2021-08-10T09:00:14Z,878522.03,617,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
12,gSWOmXJrxts,차 없이 힘들다는 LA  대중교통으로 여행하기 - 미국 〔01〕,19,669705,12953,0,NaN,2023-01-25T08:00:15Z,111062.02,1368,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
13,cVo2A5THhkk,내가 미국 한 달 여행을 혼자 캠핑카로 하는 이유 - 미국 〔02〕,19,774149,17603,0,NaN,2023-01-30T08:00:14Z,103862.04,1179,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
14,kW9MDBx7PZU,처음 만난 미국 Z세대의 집에 초대 받은 날 - 미국 〔03〕,19,693771,13794,0,NaN,2023-02-04T02:00:30Z,97021.78,1273,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
15,QHNm9xpG8KM,1 000억짜리 집이 있는 LA의 부촌과 악명 높은 슬럼가 가 보기 - 미국 〔04〕,19,545578,11187,0,NaN,2023-02-08T08:00:10Z,90902.12,1182,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
16,6PI2msdhEq4,미국에서 가장 큰 월마트 vs 세계에서 가장 큰 한인마트 - 미국 〔05〕,19,655051,12658,0,NaN,2023-02-13T08:00:06Z,83702.19,960,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
17,4Jnd9RqxQjQ,나홀로 미국 캠핑카 한 달 살이 - 미국 〔06〕,19,674185,14032,0,NaN,2023-02-18T04:27:31Z,76714.77,966,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
18,bOoOASMKp1w,미국의 지구 밖 행성 개척지 프로젝트 - 미국 〔07〕,19,384877,9377,0,NaN,2023-02-23T08:28:25Z,69273.87,1024,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
19,f1lgkB6bFp4,한국인 없는 미서부에서 캠핑카가 고장났을 때 미국인들의 놀라운 반응 - 미국 〔08〕,19,644026,14804,0,NaN,2023-02-28T08:00:25Z,62101.88,1206,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
20,OT9Dy9SuLYI,두 얼굴의 도시  라스베이거스 낮과 밤 즐기기 - 미국 〔09〕,19,645741,13839,0,NaN,2023-03-06T08:00:08Z,53462.16,1215,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
21,thyLPEiS9bw,인적 드문 미국 시골 마을의 유령 모텔 투숙기 - 미국 〔10〕,19,552554,12171,0,NaN,2023-03-13T08:21:38Z,43360.67,1437,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
22,MPWxoLPHDoU,공짜 없는 자본주의 미국의 무료 온천 가보기 - 미국 〔11〕,19,803616,14004,0,NaN,2023-03-17T08:00:17Z,37622.02,912,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
23,2zoKVg-S-Qk,미국 솔로 캠핑카 로드트립을 포기하는 이유 - 미국 〔12〕,19,544644,12336,0,NaN,2023-03-22T08:05:11Z,30417.12,1021,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
24,-p80Ot8ocAo,GTA 실사판 무법자들의 도시 샌프란시스코 - 미국 〔13〕,19,423148,9965,0,NaN,2023-03-26T01:00:00Z,25082.31,1319,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
25,_LkDzgNdI1I,실리콘밸리 구글 본사에 초대받아 가보기 - 미국 〔14〕,19,408418,9803,0,NaN,2023-04-01T01:00:24Z,16441.91,1438,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
26,bC7GN-Z-Evg,미국 24시간 휴게소에서 24시간 보내기 - 미국 〔15〕,19,396622,9971,0,NaN,2023-04-06T08:00:16Z,8822.05,828,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
