,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,UrFxqAOhDzk,[05학번이즈히어] 신도시 아재들,23,1208169,13543,0,NaN,2022-06-10T10:30:13Z,345,NaN
1,Omyhnfi398g,[05학번이즈히어] 신도시 아재는 무엇을 타는가,23,1223214,13947,0,NaN,2022-06-18T10:00:13Z,599,NaN
2,zaQvY5ze9vI,[05학번이즈히어] 신도시 아재는 퇴근하고 무엇을 하는가,23,1321285,16188,0,NaN,2022-06-25T10:00:12Z,826,NaN
3,mqelnhPQCHc,[05학번이즈히어] 신도시 아재는 주말에 무엇을 하는가,23,1412029,13764,0,NaN,2022-07-02T10:00:13Z,783,NaN
4,rIZISRiYWug,[05학번이즈히어] 신도시 아재는 무슨 사업을 하는가,23,2066558,20554,0,NaN,2022-07-09T10:00:09Z,1405,NaN
5,t24MXg2Tfv4,[05학번이즈히어] 신도시 아재가 운영하는 식당은 어떤 곳인가?,23,1227045,12954,0,NaN,2022-07-16T10:00:12Z,840,NaN
6,IHGHlQB7yf0,[05학번이즈히어] 신도시 아재의 취미는 무엇인가,23,1552018,14246,0,NaN,2022-07-23T10:00:16Z,1437,NaN
7,0EHMYGm_J9w,[05학번이즈히어] 신도시 돌싱은 어떻게 사는가,23,1847774,17399,0,NaN,2022-07-30T10:00:13Z,1854,NaN
8,hX64VNoJpe0,[05학번이즈히어] 신도시 필라테스 강사는 어떻게 사는가,23,2043540,18662,0,NaN,2022-08-06T10:00:13Z,1366,NaN
9,cUvRA_VLCCA,[05학번이즈히어] 신도시 아재들은 와이프가 친정가면 무엇을 할까,23,1916172,20008,0,NaN,2022-08-13T12:00:11Z,1865,NaN
10,bRwRi89l_sw,[05학번이즈히어] 신도시 아재는 누구와 결혼했는가,23,3522596,26974,0,NaN,2022-08-20T10:00:15Z,1408,NaN
11,iNgPipFEqIo,[05학번이즈히어] 신도시 부부는 어떻게 사는가,23,1854115,19678,0,NaN,2022-08-27T10:00:13Z,1596,NaN
12,Fir45Qa65SM,[05학번이즈히어] 신도시 아재들은 집들이 때 무엇을 하는가,23,1941456,20473,0,NaN,2022-09-03T10:00:10Z,1814,NaN
13,Da54jf4JlVo,이정재의 무소음 먹방을 이길 정재혁의 유소음 먹방,23,391784,4894,0,NaN,2022-09-05T11:00:11Z,295,NaN
14,5OOZypK3tRI,[05학번이즈히어] 신도시 아재들은 추석에 무엇을 하는가,23,486451,6145,0,NaN,2022-09-10T10:00:12Z,295,NaN
15,IXhhI50MWgI,[05학번이즈히어] 신도시 아재들은 명절 후에 무엇을 하는가,23,1398826,13343,0,NaN,2022-09-17T10:00:11Z,1421,NaN
