,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,UrFxqAOhDzk,[05학번이즈히어] 신도시 아재들,23,1191138,13469,0,NaN,2022-06-10T10:30:13Z,440672.28,345,NaN
1,Omyhnfi398g,[05학번이즈히어] 신도시 아재는 무엇을 타는가,23,1212520,13889,0,NaN,2022-06-18T10:00:13Z,429182.29,599,NaN
2,zaQvY5ze9vI,[05학번이즈히어] 신도시 아재는 퇴근하고 무엇을 하는가,23,1307843,16116,0,NaN,2022-06-25T10:00:12Z,419102.31,826,NaN
3,mqelnhPQCHc,[05학번이즈히어] 신도시 아재는 주말에 무엇을 하는가,23,1399998,13692,0,NaN,2022-07-02T10:00:13Z,409022.29,783,NaN
4,rIZISRiYWug,[05학번이즈히어] 신도시 아재는 무슨 사업을 하는가,23,2051060,20471,0,NaN,2022-07-09T10:00:09Z,398942.36,1405,NaN
5,t24MXg2Tfv4,[05학번이즈히어] 신도시 아재가 운영하는 식당은 어떤 곳인가?,23,1217471,12903,0,NaN,2022-07-16T10:00:12Z,388862.31,840,NaN
6,IHGHlQB7yf0,[05학번이즈히어] 신도시 아재의 취미는 무엇인가,23,1531626,14143,0,NaN,2022-07-23T10:00:16Z,378782.25,1437,NaN
7,0EHMYGm_J9w,[05학번이즈히어] 신도시 돌싱은 어떻게 사는가,23,1829179,17311,0,NaN,2022-07-30T10:00:13Z,368702.3,1854,NaN
8,hX64VNoJpe0,[05학번이즈히어] 신도시 필라테스 강사는 어떻게 사는가,23,2031611,18588,0,NaN,2022-08-06T10:00:13Z,358622.3,1366,NaN
9,cUvRA_VLCCA,[05학번이즈히어] 신도시 아재들은 와이프가 친정가면 무엇을 할까,23,1880106,19843,0,NaN,2022-08-13T12:00:11Z,348422.34,1865,NaN
10,bRwRi89l_sw,[05학번이즈히어] 신도시 아재는 누구와 결혼했는가,23,3484918,26740,0,NaN,2022-08-20T10:00:15Z,338462.28,1408,NaN
11,iNgPipFEqIo,[05학번이즈히어] 신도시 부부는 어떻게 사는가,23,1818694,19459,0,NaN,2022-08-27T10:00:13Z,328382.32,1596,NaN
12,Fir45Qa65SM,[05학번이즈히어] 신도시 아재들은 집들이 때 무엇을 하는가,23,1903482,20287,0,NaN,2022-09-03T10:00:10Z,318302.37,1814,NaN
13,Da54jf4JlVo,이정재의 무소음 먹방을 이길 정재혁의 유소음 먹방,23,388052,4874,0,NaN,2022-09-05T11:00:11Z,315362.36,295,NaN
14,5OOZypK3tRI,[05학번이즈히어] 신도시 아재들은 추석에 무엇을 하는가,23,482908,6126,0,NaN,2022-09-10T10:00:12Z,308222.34,295,NaN
15,IXhhI50MWgI,[05학번이즈히어] 신도시 아재들은 명절 후에 무엇을 하는가,23,1372850,13237,0,NaN,2022-09-17T10:00:11Z,298142.36,1421,NaN
16,uaTDp-YIFXQ,[05학번이즈히어] 신도시 부부는 왜 싸우는가,23,2000661,21271,0,NaN,2022-09-24T10:00:13Z,288062.33,1843,NaN
