,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,uUoexlfY5s8,가졳같은 회사 ep.1,24,482308,5335,0,NaN,2022-10-23T03:00:32Z,246719.5,316,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
1,S6eyw8ip470,노예 ? [ep02.가졳같은 회사],24,536134,5387,0,NaN,2022-10-28T04:13:13Z,239446.82,296,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
2,_XGzglGf7H8,회사라서 더 짜릿하지않아 ? ❤ [ep.03 가졳같은회사 ],24,560835,5721,0,NaN,2022-11-11T03:00:28Z,219359.57,337,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
3,9JgPdIhFZcw,나 오늘 집에 안갈래 .. [ep04. 가졳 같은 회사],24,691494,5515,0,NaN,2022-11-17T08:00:07Z,210419.92,398,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
4,kpiHBLBK9vs,실적 도둑 [ 가졳같은 회사 ep.05 ],24,393032,4452,0,NaN,2022-11-27T03:00:30Z,196319.54,366,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
5,7qktM_CEN9k,저랑 흥정 하실래요? [ 가졳같은 회사 ep.06 ],24,339058,3863,0,NaN,2022-12-09T03:00:04Z,179039.98,315,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
6,3Er16rjpsiw,먹어볼래? [가졳같은 회사 EP.07],24,330103,4305,0,NaN,2022-12-28T03:00:02Z,151680.01,390,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
7,fc07A0gG8Hw,신입사원의 반란   [ 가졳같은회사 EP.08 ],24,533268,5536,0,NaN,2023-01-06T03:00:14Z,138719.82,386,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
8,KY2Oh9RYOvk,여우전쟁     [ 가졳같은 회사 Ep.09 ],24,511771,5974,0,NaN,2023-01-18T03:00:07Z,121439.94,406,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
9,Bing9i270CA,결국 퇴사.. [ ep10. 가졳같은 회사 ],24,441745,5039,0,NaN,2023-01-29T05:00:04Z,105480.0,274,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
10,ZWEhC1dLILk,잠깐 방으로 와바       [ 가졳같은회사 시즌2 ep.01 ],24,384812,3616,0,NaN,2023-03-24T08:00:24Z,27539.67,321,"['#낄낄상회', '#몰카', '#미녀', '개그맨', '임종혁', '장윤석', '꿀잼', '웃참', '웃긴영상', '스님', '목사님', 'eng', 'eng sub', '낄낄상회', '보물섬', '조재원', '더블비', '배꼽빌라', '몰카', '미녀', '홍대', '연남동', 'sub', 'ind', '픽고', '숏박스', '스케치코미디', '너덜트']"
