,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,N1hmwqvGvmI,-,-,-,-,-,-,-,-,-
1,SMMC5B8m8y0,수난시대｜악어의 놀이터 1일차 #1,20,186888,2447,0,NaN,2023-04-20T08:00:22Z,577,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
2,KjpEslgYhfA,아들은 몇 명이 좋을까｜악어의 놀이터 1일차 #2,20,152685,2268,0,NaN,2023-04-24T08:00:07Z,654,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
3,NDPtAgOidbU,어서오세요 뉴비님들^^｜악어의 놀이터 1일차 #3,20,132772,1801,0,NaN,2023-04-25T08:00:18Z,689,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
4,r48CfOtgwRc,참 쉽죠?｜악어의 놀이터 1일차 #4,20,141021,1830,0,NaN,2023-04-26T08:00:30Z,713,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
5,ad5CUmDTtj0,악어님 일어나세요｜악어의 놀이터 1일차 #5,20,114999,1676,0,NaN,2023-04-27T08:30:00Z,632,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
6,pYUIR5k_Zik,갬성 미니멀리즘 침착맨 하우스｜악어의 놀이터 2일차 #1,20,99679,1726,0,NaN,2023-04-30T08:00:20Z,515,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
7,7ZDXByH0kyY,여자의 변신은 무죄｜악어의 놀이터 2일차 #2,20,80128,1372,0,NaN,2023-05-01T08:00:03Z,736,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
8,KwhCeYZsqyo,악마의 호박 농장｜악어의 놀이터 2일차 #3,20,84785,1492,0,NaN,2023-05-02T08:30:08Z,660,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
9,b2Ggh9An7ZM,운영자를 건드면 안 되는 이유｜악어의 놀이터 2일차 #4,20,119270,1742,0,NaN,2023-05-03T08:00:12Z,487,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
10,Y2ODeg7pLsc,모두의 집이 되었다｜악어의 놀이터 2일차 #5,20,78773,1139,0,NaN,2023-05-04T08:00:15Z,498,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
11,ib-c8i4ynbI,둘이 데이트하고 있어^^｜악어의 놀이터 3일차 #1,20,51062,942,0,NaN,2023-05-07T08:00:16Z,638,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
12,zytBEXJYeJY,악어의 놀이터 마지막날 풀영상｜콘서트 카메라감독 시점,20,111751,3265,0,NaN,2023-05-08T01:00:31Z,18112,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '침착맨', '칸나', '악어의놀이터콘서트']"
13,4Z5M0jCoPWg,마크 10년차들의 여행기｜악어의 놀이터 3일차 #2,20,43143,823,0,NaN,2023-05-08T08:00:03Z,608,"['악어', '마인크래프트', '게임', '악어유튜브', '마크', 'ㅋㅋㅋ', 'Minecraft', '핑맨', '멋사', '리타', '늪지대']"
