,title,category_id,views,likes,favorites,comments,date,tags
0,"[밥묵자 in 베트남] 본토 쌀국수, 길거리 음식, 베트남 커피까지 풀코스 먹방 (feat. 코이티비 우유)",23,456873,10242,0,Nan,2023-03-29T09:00:09Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
1,-,-,-,-,-,-,-,-
2,[밥묵자] 놀면 뭐하니? 소고기 사묵겠지(feat. WSG워너비 가야G),23,1099469,12937,0,Nan,2023-03-18T12:00:19Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트', '이보람', '흰', '박혜원', '소연', '라붐', '정소연', '정지소']"
3,"[밥묵자] 밥 한 끼 먹어는 드릴게...(feat. 박성광, 박성웅)",23,277466,4378,0,Nan,2023-03-15T09:00:23Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
4,[밥묵자] 흰수염고래 vs 흰머리꼰대 (feat. 윤도현),23,147478,3622,0,Nan,2023-03-11T12:00:26Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
5,[밥묵자] 똥줄타는 밥상스캔들 ✏ 1타 강사 이지영 vs 아내 출타 꼰대희,23,2459781,34198,0,Nan,2023-03-04T12:00:39Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트', '일타스캔들']"
6,[밥묵자] 비주얼 배우 이문식씨 모셨습니다.,23,410013,7471,0,Nan,2023-02-25T12:00:01Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
7,"[밥묵자] STAYC 그리고 아저C(feat.시은, 윤)",23,447503,8870,0,Nan,2023-02-18T12:00:24Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
8,[밥묵자] 술이 한 잔 생각나는 밥상(feat. 임창정),23,439473,7844,0,Nan,2023-02-11T12:00:01Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
9,"[밥묵자] 🙏🏻리리코, 꼰대 잡으러 왔습니다.",23,1297276,32768,0,Nan,2023-02-04T12:00:06Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
10,[밥묵자] 견자단이랑 돼지국밥 먹은 썰 푼다 (feat. 천룡팔부 교봉전),23,1557850,45225,0,Nan,2023-01-27T12:00:11Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
11,[밥묵자] 별이 빛나는 밥에 (feat. 가수별 vs 갈수록 별꼴),23,132756,2663,0,Nan,2023-01-14T12:00:26Z,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
