,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,wFXzuOc5pgw,Limited Life - episode 1:  LOOTING THE SERVER,20,485282,43243,0,NaN,2023-03-03T18:00:24Z,57176.36,1836,"['Minecraft', 'minecraft hardcore survival', 'life series', 'Limited Life', 'limited life episode', 'limited life episode 1', 'limited life scar', 'limited life goodtimeswithscar', 'episode 1 limited life', '3rd life', 'last life', 'double life', 'life smp', 'life smp series', 'goodtimeswithscar', 'scar', 'woodland mansion burning down', 'entertainment rock', 'minecraft hardcore', 'minecraft challenge']"
1,pWJC584Vvlo,Limited Life - episode 2:  Building Alliances & Bases!,20,319434,26278,0,NaN,2023-03-10T15:41:00Z,47235.76,1488,"['Minecraft', 'minecraft hardcore survival', 'life series', 'Limited Life', 'limited life episode', 'limited life episode 2', 'limited life scar', 'limited life goodtimeswithscar', 'episode 2 limited life', '3rd life', 'last life', 'double life', 'life smp', 'life smp series', 'goodtimeswithscar', 'scar', 'woodland mansion burning down', 'entertainment rock', 'minecraft hardcore', 'minecraft challenge', 'the rock', 'limited life', 'limited life smp', 'limited life minecraft', 'limited life playlist', 'limited life the rock']"
2,pfeygvsiIQA,Limited Life - episode 3:  CHAOS SCAR IS BACK!,20,360741,25478,0,NaN,2023-03-17T18:18:25Z,36998.34,1578,"['Minecraft', 'minecraft hardcore survival', 'life series', 'Limited Life', 'limited life episode', 'limited life episode 3', 'limited life scar', 'limited life goodtimeswithscar', 'episode 2 limited life', '3rd life', 'last life', 'double life', 'life smp', 'life smp series', 'goodtimeswithscar', 'scar', 'woodland mansion burning down', 'entertainment rock', 'minecraft hardcore', 'minecraft challenge', 'the rock', 'limited life', 'limited life smp', 'limited life minecraft', 'TNT kill', 'new life series minecraft', 'episode 3']"
3,exFsR2N947g,Limited Life - episode 4:  It Was A BAD DAY!,20,280361,22274,0,NaN,2023-03-24T14:30:13Z,27146.54,1426,"['Minecraft', 'minecraft hardcore survival', 'life series', 'Limited Life', 'limited life episode', 'limited life episode 4', 'limited life scar', 'limited life goodtimeswithscar', 'episode 2 limited life', '3rd life', 'last life', 'double life', 'life smp', 'life smp series', 'goodtimeswithscar', 'scar', 'woodland mansion burning down', 'entertainment rock', 'minecraft hardcore', 'minecraft challenge', 'the rock', 'limited life', 'limited life smp', 'limited life minecraft', 'TNT kill', 'new life series minecraft', 'episode 4']"
4,RtSUHwaVZl8,Limited Life - episode 5:  The Red Names are Here!,20,252032,18245,0,NaN,2023-03-31T14:30:07Z,17066.64,1356,"['Minecraft', 'minecraft hardcore survival', 'life series', 'Limited Life', 'limited life episode', 'limited life episode 5', 'limited life scar', 'limited life goodtimeswithscar', 'episode 5 limited life', '3rd life', 'last life', 'double life', 'life smp', 'life smp series', 'goodtimeswithscar', 'scar', 'woodland mansion burning down', 'entertainment rock', 'minecraft hardcore', 'minecraft challenge', 'limited life', 'limited life smp', 'TNT kill', 'new life series minecraft', 'limited life red wars']"
5,78xYiITsdcQ,Limited Life - episode 6: Unintentionally Destroying Etho,20,214432,18375,0,NaN,2023-04-07T14:30:02Z,6986.72,1264,"['Minecraft', 'minecraft hardcore survival', 'life series', 'Limited Life', 'limited life episode', 'limited life episode 6', 'limited life scar', 'limited life goodtimeswithscar', 'episode 6 limited life', '3rd life', 'last life', 'double life', 'life smp', 'life smp series', 'goodtimeswithscar', 'scar', 'woodland mansion burning down', 'entertainment rock', 'minecraft hardcore', 'minecraft challenge', 'limited life', 'limited life smp', 'new life series minecraft', 'limited life red wars', 'etho']"
