,id,title,category_id,views,likes,favorites,comments,date,tags
0,n2KGC88wx6o,🎵비- I do (아이두) Live ㅣ시즌비시즌,22,425721,11602,0,NaN,2020-08-25T13:03:04Z,"['비', 'rain', '가수비', '정지훈', '비 라이브', '비 노래', '비 가창력', 'i do', '아이두', '태양을 피하는 방법', '비 유튜브 라이브', '비 깡', '비 차에타봐', '비룡', '놀면뭐하니', 'gang', '시즌비시즌', 'season b season', '김태희', '스튜디오 룰루랄라', '비 유튜브', '비 히든싱어']"
1,U9qJc5HWsEY,🎵비- 태양을 피하는 방법 Live ㅣ시즌비시즌,22,418043,11527,0,NaN,2020-08-25T13:03:09Z,"['비', '가수비', 'rain', '정지훈', '비 라이브', '비 유튜브 라이브', '비 가창력', '태양을 피하는 방법', '비 노래', '비 깡', 'gang', '비 차에 타봐', '김태희', '비 김태희', '시즌비시즌', 'seasonbseason', '스튜디오 룰루랄라', '비 유튜브', '비 히든싱어']"
2,aty6bAzcL4g,(EN/JP)✨방송 최초✨ JYP 형과 부부동반 모임 썰  남친짤 그리고 깡... 형 잠깐 내려봐🚘 l 시즌비시즌 EP.3,24,6400170,110747,0,NaN,2020-09-10T11:00:01Z,"['시즌비시즌', '시즌 비시즌', '비 유튜브', '비 채널', '가수 비', '김태희 비', '김태희', 'jyp', '박진영', '비 박진영', '비 jyp', 'rain jyp', '박진영 남친짤', '박진영 선미', '박진영 we disco', '박진영 when we disco', '비 히든싱어', '싹쓰리', '싹스리', '놀면뭐하니', '스튜디오 룰루랄라', '룰루랄라 비', '비 깡', 'gang', '차에 타봐', '깡', '깡 댓글', '태양을 피하고 싶어서']"
3,wOiNRq0a92s,(EN/JP/CN/ID) 저희는 이렇게 10년을 해먹었습니다 l 시즌비시즌 EP.4,24,11172709,201846,0,NaN,2020-09-17T11:00:27Z,"['시즌비시즌', 'seasonbseason', '비', '가수비', 'rain', '박진영', 'jyp', '비 박진영', '박진영 비', '비시즌', '비시즌 박진영', '차에타봐', 'rain jyp', '비 유튜브', '비 엔딩송', '시즌비시즌 엔딩송', '박진영 작곡', '박진영 프로듀싱', 'jyp 사옥', '박진영 유기농', '구독이 내려와', '팔로워가 따라와', '깡', 'gang', '김태희', '비 김태희', '시즌비시즌 김태희', '비 박진영 2탄', '비 박진영 2회', '촌스러운 사랑노래', '박진영 트로트']"
4,jYYKbK-KJq8,(EN/JP) 잊고 있던 속세의 맛... (아찔) 라면  치킨 등등 ✨화려한✨ 고칼로리 먹방 l 시즌비시즌 EP.5,24,5442620,70073,0,NaN,2020-09-24T11:00:02Z,"['비', '가수비', '정지훈', 'rain', 'rain oppa', '비 유튜브', '시즌비시즌', 'seasonbseason', '먹방 치킨', '먹방 라면', '라면', '치킨', '닭강정', '비 먹방', '타락 헬창', '헬창 먹방', '근손실', 'KCM', '비 KCM', '비 김태희', '비 깡', 'gang', '차에타봐']"
5,xFwF7o-TmwA,(EN/JP) 지독한 사랑꾼💕이 된 레전드 헬스인들... 비 vs 권상우 아내 자랑 배틀ㅋㅋㅋ (feat. 김태희 '천국의 계단' 시절 썰) l 시즌비시즌 EP.8,24,4575146,85148,0,NaN,2020-10-15T11:00:14Z,"['비', 'rain', '정지훈', 'jungjihoon', '권상우', 'kwon sang woo', '비 권상우', '차에타봐', '차에타봐 권상우', '비 김태희', '손태영', '권상우 손태영', '김태희', '헬스', '헬창', '먹방', '햄버거 먹방', '강릉', '천국의 계단', '비 유튜브', '비시즌', '시즌비시즌', 'seasonbseason', '스튜디오 룰루랄라', '룰루랄라', 'studio lululala', '깡', 'gang']"
6,-aQ1XBOfVb0,(EN/JP/TH) 정지훈 숨겨왔던 아들 공개합니다 l 시즌비시즌 EP.16,24,2541078,50992,0,NaN,2020-12-10T11:00:00Z,"['싸이퍼', 'ciipher', '비', '정지훈', '비 아이돌', '비 프로듀싱', '레인 컴퍼니', '싸이퍼 데뷔', '비 딸들', '비 아들', '비 김태희', '김태희', 'rain', 'jung ji hoon', '아이돌', 'k-pop', 'idol', '인간극장', '인간극장 패러디', '스튜디오 룰루랄라', 'studio lululala', '쓰복만', '문현빈', '최성원', '휘', '태그', '케이타', '탄', '원', '도환', 'keita', '고등래퍼', '염태균', '염태균 고등래퍼', '고등래퍼4 염태균', '싸이퍼 태그', '싸이퍼 염태균']"
7,hLPYagQpMRM,(EN/JP/TH) 아들의 출세를 위해서 모든걸 다 바친 아버지... l 시즌비시즌 EP.22,24,1261761,21561,0,NaN,2021-02-04T11:00:30Z,"['비', '정지훈', '비 아이돌', '비 프로듀싱', '레인 컴퍼니', '싸이퍼 데뷔', '비 딸', '비 아들', '비 김태희', '김태희', 'rain', 'jung ji hoon', '아이돌', 'k-pop', 'idol', '싸이퍼', 'ciipher', '문현빈', '최성원', '휘', '태그', '케이타', '탄', '원', '도환', 'keita', 'tan', 'hyunbin', 'hwi', 'tag', 'won', 'dohwan', '트와이스', 'twice', '저스트댄스', 'justdance', '저스트 댄스 k-pop', '쓰복만', '스튜디오 룰루랄라', 'studio lululala', '구독자이벤트', '이벤트', '100만 이벤트', '시즌비시즌 굿즈', '고등래퍼', '염태균', '염태균 고등래퍼', '고등래퍼4 염태균', '싸이퍼 태그', '싸이퍼 염태균']"
8,T7yhIddik3k,(EN) 깡 댓글러들 다 차에 태웠습니다ㅣ시즌비시즌 ep.25,24,980040,17047,0,NaN,2021-02-25T11:00:14Z,"['비', '정지훈', 'rain', 'jungjihoon', '청하', 'chungha', '비 청하', '청하 비', '비 듀엣', '비 여자 아이돌', ""why don't we"", '와이돈위', ""why don't we 안무"", '비 안무', '비 댄스', '청하 안무', '청하 댄스', '청하 춤', '비비', 'bibi', 'NCT', '영웅', '워크맨', '스튜디오 룰루랄라', 'studio lululala', '깡']"
9,JQN5Pr5ncv0,(EN/TH) 데뷔 24년 차에 촬영장에서 쫓겨나는 연예인 ㅣ시즌비시즌 ep.26,24,487201,12316,0,NaN,2021-03-04T11:00:06Z,"['비', '정지훈', '레인 컴퍼니', '싸이퍼 데뷔', '비 딸', '비 아들', '비 김태희', '김태희', 'rain', 'jung ji hoon', '아이돌', 'k-pop', 'idol', '싸이퍼', 'ciipher', '문현빈', '최성원', '휘', '태그', '케이타', '탄', '원', '도환', 'keita', 'tan', 'hyunbin', 'hwi', 'tag', 'won', 'dohwan', '스튜디오 룰루랄라', 'studio lululala', '고등래퍼', '염태균', '염태균 고등래퍼', '고등래퍼4 염태균', '싸이퍼 태그', '싸이퍼 염태균', '비 인간극장', '인간극장', '정대표와 일곱 아들', '싸이퍼 인간극장', '싸이퍼 예능', '유퀴즈', '유퀴즈온더블록 비', '유퀴즈 비']"
