,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,noJTsY0f1S8,-,-,-,-,-,-,-,-,-
1,nZ35En8ZuYY,-,-,-,-,-,-,-,-,-
2,EnlTjCUN09E,-,-,-,-,-,-,-,-,-
3,3spZSlh4D2A,-,-,-,-,-,-,-,-,-
4,pVgbwVUmtFk,-,-,-,-,-,-,-,-,-
5,Fw26N5nErpw,-,-,-,-,-,-,-,-,-
6,HOxq7tCNBk4,-,-,-,-,-,-,-,-,-
7,aC6m82UIo9I,-,-,-,-,-,-,-,-,-
8,7QPzSUq7csE,-,-,-,-,-,-,-,-,-
9,PZDwAJz3GKM,-,-,-,-,-,-,-,-,-
10,CP1daanhGs8,-,-,-,-,-,-,-,-,-
11,dZCTV62Zppw,잠자리 후 만남을 추구하는 여자 [선섹후사],1,222720,1517,0,NaN,2023-01-26T09:00:17Z,482,"['석필름', '키스신', '키스웹드', '앱드라마', '베드신', '픽고', '자만추', '야한드라마']"
12,Cr4wF68ZxM8,여사친의 잠자리 조언 [이건어때?],1,316987,1367,0,NaN,2023-02-01T12:08:16Z,508,"['웹드', 'drama', 'kdrama', '베드신', '키스신', '앱드라마', '앱드']"
13,pt4V3h76Qpc,이별중독이 파트너가 되다 [중독],1,437316,3172,0,NaN,2023-02-09T09:45:02Z,501,"['앱드', '웹드', 'web drama', 'kdrama', '키스신', '연애', '섹파']"
14,4Og9iZ9feZo,나도 다른 남자랑 연애할래 [첫연애],1,213871,1611,0,NaN,2023-02-16T09:45:00Z,482,"['웹드', '앱드', '키스신', '연애', '첫연애', '딥필름']"
15,DyBLPYrBMek,여자친구의 또 다른 남자 [바람],1,176066,1470,0,NaN,2023-02-23T09:45:00Z,385,"['웹드', '앱드', '키스신', '여자친구', '남자친구', '드라마']"
16,lup9AMth5ew,동거를 신중하게 생각해야 할 이유,1,192829,1631,0,NaN,2023-03-02T09:45:02Z,401,"['웹드', '앱드', '드라마', '키스신', '여자친구', '남자친구', '딥필름']"
17,a4V52U60_LA,[결방특집] 딥필름 웹드라마 몰아보기 (1화~6화),1,88919,489,0,NaN,2023-03-09T11:45:00Z,2756,"['웹드', '앱드', '몰아보기', '웹드라마몰아보기', '남친', '여친']"
18,bW6liH2tpz0,오래된 연애의 온도 차이 [장기연애] - EP.01,1,191529,845,0,NaN,2023-03-16T09:45:02Z,525,"['웹드', '앱드', '여친', '남친', '연애', '키스', '키스신']"
19,vGPGtPlmu0A,오래된 연인들의 갈등 [장기연애] - EP.02,1,149775,747,0,NaN,2023-03-23T09:45:02Z,393,"['웹드', '앱드', '키스신', '여자친구', '남자친구', '남친', '여친']"
20,cxDPzUJRhnI,취해버린 여자친구 [장기연애] - EP.03,1,141667,746,0,NaN,2023-03-30T09:45:01Z,486,"['웹드', '앱드', '남친', '여친', '남자친구', '여자친구', '이별']"
21,S7-Jw7dNNaw,술 취해 선 넘은 남자친구 [장기연애] - EP.04,1,65102,421,0,NaN,2023-04-06T09:45:00Z,485,"['웹드', '앱드라마', '키스신', '키스웹드', '키스앱드', '여자친구', '남자친구']"
22,7eHp1VQkauI,새로운 남자와 첫 키스 [환승연애] - EP1,1,163984,NaN,0,NaN,2023-04-13T09:45:08Z,295,"['웹드', '앱드', '남자친구', '여자친구', '환승', '환승연애', '잠수이별']"
23,PmZeyXV9fJI,헌팅에서 끝이 아니고 더? [환승연애] - EP2,1,228445,1584,0,NaN,2023-04-20T09:45:11Z,424,"['앱드', '웹드', '남친', '여친', '키스신', '웹드라마키스']"
24,3vN6F8hT7Ho,헌팅남의 집에 가다 [환승연애] - EP3,1,179662,1394,0,NaN,2023-04-28T14:53:11Z,379,"['앱드', '웹드', '남친', '여친', '키스신', '웹드라마키스']"
25,zghXTMaNgyA,친구와 연인 사이 [환승연애] - EP4,1,65132,525,0,NaN,2023-05-04T09:45:10Z,543,"['키스신', '앱드라마', '엡드', '웹드', '앱드', '키스앱드', '웹드리미', '웹두라마']"
