,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,Ngen_nKFZF0,-,-,-,-,-,-,-,-,-,-
1,q4RGc2JA1tM,[X맨] 예능 어벤져스!!  X맨의 시작...유재석 강호동 은지원 김종민   실제상황 토요일 X맨 Ep.1,24,28997,205,0,NaN,2019-10-26T02:00:06Z,30252.95,860,"['SBS', '스트로', '레트로', '강호동', '유재석', '김제동', '김C', '김경호', '은지원', '윤현진', '박예진', '김종민', '애니', '타샤니', '토니안', '코요태', 'HOT', '뜨거운 감자', '아나운서', '스브스', 'X맨', '엑스맨', '예능', '버라이어티', '일요일이 좋다', '실제상황 토요일', '포자', 'FOUR자', '신정환']"
2,PSXqoEOr7J8,[X맨]강호동 약올리는 '44차원 이유리'   일요일이 좋다 Ep.28,24,1110176,2767,0,NaN,2020-02-27T08:00:09Z,27270.95,709,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드']"
3,NI29AuKM8EE,[X맨] 이지현의 당연하지 첫 패배?? 내 눈을 바라봐   일요일이 좋다 Ep.28,24,497597,2183,0,NaN,2020-03-05T08:00:02Z,27102.95,620,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '당연하지', '유재석', '김제동', '이지현', '신정환', '김종국', '강호동', 'X맨']"
4,MKfnbvCD41I,[X맨] 돼지 부위별 가격이 궁금했구나??   일요일이 좋다 Ep.29,24,1393824,5716,0,NaN,2020-03-12T08:00:02Z,26934.95,706,"['RUNNINGMAN', 'SBS', 'X맨', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강호동', '김제동', '김종국', '빽능', '빽드', '스트로', '신정환', '유재석', '윤은혜', '이지현', '일요일이 좋다', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']"
5,-PpKoOJsCjs,[X맨] 싱글이 차라리 나아요... 강호동 죄송   일요일이 좋다 Ep.29,24,627358,1945,0,NaN,2020-03-19T08:00:01Z,26766.95,1139,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '일요일이 좋다', 'X맨', '엑스맨']"
6,Q0E3hg2raXk,[X맨] 바비큐지.....내 가슴에 불을 지피면...   일요일이 좋다 EP.30,24,93104,361,0,NaN,2020-03-26T08:00:12Z,26598.95,703,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', 'X맨']"
7,eWoNq5DlmzM,[X맨] 찜질방 가면 찜닭  고추장 바르면 불닭?    일요일이 좋다 EP.30,24,620062,2459,0,NaN,2020-04-02T08:00:10Z,26430.95,619,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', 'LEE KWANG SOO', '李光洙', 'KIM JONG KOOK', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '려원', 'X맨', '당연하지']"
8,740oO20DXNU,[X맨] 강호동 머리길이는 평생 고정....   일요일이 좋다 EP.31,24,1337340,5401,0,NaN,2020-04-09T08:00:02Z,26262.95,683,"['RUNNINGMAN', 'SBS', 'X맨', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강호동', '김제동', '김종국', '빽능', '빽드', '스트로', '신정환', '엑스맨', '유재석', '윤은혜', '이지현', '일요일이 좋다', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']"
9,94mdyKSVg_o,[X맨] 4차원 려원~ 독특한 취향~    일요일이 좋다 EP.31,24,145333,694,0,NaN,2020-04-16T08:00:02Z,26094.95,875,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', 'X맨', '당연하지']"
