,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,LbQ7Ewlq3aE,혼돈의 러시아 입국 후기 - 세계여행(1),19,2570003,27514,0,NaN,2021-07-06T10:59:05Z,15387.93,1011,"['러시아 여행', '세계여행', '모스크바 여행', '여행유튜버', '모스크바', '러시아']"
1,9g882KfBP-U,러시아 백신 관광의 현실 - 세계여행(2),19,1542929,21117,0,NaN,2021-07-10T10:48:22Z,15292.11,783,"['러시아', '러시아 여행', '모스크바 여행', '러시아 백신', '러시아 백신 후기', '스푸트니크']"
2,PEUdpV9KiBk,러시아 최대 벼룩시장 대탐험 - 세계여행(3),19,1690216,22981,0,NaN,2021-07-14T09:47:34Z,15197.12,888,"['세계여행', '러시아', '러시아 여행', '이즈마일로보 시장']"
3,2VpFc51bH0A,끝없는 시베리아 횡단열차 꼬리칸에서의 숙식 - 세계여행(4),19,4232166,37049,0,NaN,2021-07-19T09:46:11Z,15077.14,768,"['시베리아 횡단열차', '시베리아 횡단열차 꼬리칸', '시베리아 횡단열차 3등석', '러시아 여행']"
4,RSv0K4hQyV8,만원짜리 소련 아파트 생활 - 세계여행(5),19,7023568,54436,0,NaN,2021-07-23T09:02:50Z,14981.87,745,"['러시아 물가', '러시아 집', '무르만스크', 'ㄹ', '러시아 여행']"
5,shZYk6TiqiU,머나먼 북극마을 대모험 - 세계여행(6),19,2637883,49077,0,NaN,2021-07-28T09:03:37Z,14861.85,979,NaN
6,ODU3fOUhDlE,러시아 수도에서의 먹방 일상 - 세계여행(7),19,1910545,26212,0,NaN,2021-08-01T00:53:43Z,14774.02,664,"['러시아', '러시아 여행', '러시아 물가', 'ㅁ', '모스크바']"
7,rvtcRe8Eivk,숨겨진 소련 휴양지 탐험 - 세계여행(8),19,1477219,21756,0,NaN,2021-08-05T11:14:56Z,14667.66,646,"['러시아 여행', '노보시비르스크', '노보시비리스크', '러시아', '소련여자']"
8,dV34_vmwfMI,최고급 시베리아 횡단열차 2등석 후기 - 세계여행(9),19,2634020,33536,0,NaN,2021-08-09T08:58:43Z,14573.93,893,"['시베리아 횡단열차', '시베리아횡단열차', '시베리아횡단열차 2등석', '러시아 여행', '여행유튜버']"
9,j3fPY2MP36k,6년만에 재회한 러시아 친구와 여행 - 세계여행(10),19,1647740,24781,0,NaN,2021-08-13T12:48:42Z,14474.1,752,"['러시아', '러시아 여행', '이르쿠츠크', '바이칼호수', '바이칼']"
10,sOca1z0-Bog,갑자기 러시아에 남게 된 이유 - 세계여행(11),19,1618108,21126,0,NaN,2021-08-16T08:14:55Z,14406.66,684,NaN
11,vl3qjLkMX0U,혼돈의 러시아 대탈출 48시간 - 세계여행(12),19,1836578,29372,0,NaN,2021-08-20T11:22:16Z,14307.54,935,"['러시아', '러시아 여행', '옴스크', '노보시비르스크', '이르쿠츠크', '카자흐스탄', '누르술탄', '아스타나']"
12,edVmzq4WzSg,소련 강제 수용소 도시 탐험 - 세계여행(13),19,1589075,24884,0,NaN,2021-08-25T12:10:57Z,14186.73,947,"['소련', '소련 수용소', '카자흐스탄', '카자흐스탄 여행', '카라간다', '러시아']"
13,eUN6xwlNYTQ,처음 본 카자흐스탄 여성과의 기묘한 모험 - 세계여행(14),19,2997880,37779,0,NaN,2021-08-29T11:45:11Z,14091.16,1025,"['카자흐스탄', '카자흐스탄 여행', '러시아', '러시아 여행']"
14,QBHrLJU-4UE,카자흐스탄 만칼로리 먹방 기행 - 세계여행(15),19,3348751,37650,0,NaN,2021-09-03T08:02:15Z,13974.88,781,"['카자흐스탄 여행', '중앙아시아', '러시아 여행', '먹방', '먹방 여행', '러시아', '카자흐스탄']"
15,kTMrtHomMH0,소련의 극비 방사능 호수에 가다 - 세계여행(16),19,1617026,23942,0,NaN,2021-09-07T11:44:20Z,13875.17,739,"['소련', '러시아 여행', '카자흐스탄', '카자흐스탄 여행', '러시아', '방사능']"
16,gsvTa67hq3U,카자흐스탄의 이상한 사슴피 목욕탕  - 세계여행(17),19,1700696,27782,0,NaN,2021-09-10T11:16:44Z,13803.63,906,"['녹혈 목욕', '카자흐스탄 여행', '러시아 여행', '러시아', '카자흐스탄', '여행유튜버', '여행유튜브']"
17,tQZkcYu_Ky8,카자흐스탄 산골 온천마을 대모험 - 세계여행(18),19,1576992,33746,0,NaN,2021-09-15T11:38:58Z,13683.26,952,"['카자흐스탄', '카자흐스탄 여행', '러시아', '소련', '카자흐스탄 시골']"
18,NMXpuJ9WYUQ,힘겨운 카자흐스탄 열차 꼬리칸 24시 - 세계여행(19),19,1933076,30657,0,NaN,2021-09-19T15:00:14Z,13583.91,888,"['열차', '시베리아 열차', '카자흐스탄', '시베리아 횡단열차', '카자흐스탄 여행', '러아 여행', '러아']"
19,8lP9nIlsgyM,이상한 택시기사와 워터파크에서 1박 2일 - 세계여행(20),19,2923178,44113,0,NaN,2021-09-30T09:12:43Z,13325.7,1044,"['워터파크', '카자흐스탄 워터파크', '카자흐스탄', '카자흐스탄 여행', '중앙아시아', '여행유튜버']"
20,Rd_JcZMa60E,따뜻한 카자흐스탄 가정에서의 하루 - 세계여행(21),19,2213716,49417,0,NaN,2021-10-04T03:30:39Z,13235.4,840,NaN
21,rxFEIKt1ZDg,130만원짜리 러시아 우주기지 투어 - 세계여행(22),19,1736243,30602,0,NaN,2021-10-09T04:02:06Z,13114.88,1165,"['러시아', '카자흐스탄', '우주선', '우주기지', '바이코누르', '러시아 우주선']"
22,z8xJpFi1tM8,카자흐스탄 농촌 가정방문 - 세계여행(23),19,1267965,23038,0,NaN,2021-10-14T10:24:05Z,12988.51,824,"['카자흐스탄', '카자흐스탄 여행', '러시아', '러시아 여행', '알마티', '여행유튜버']"
23,YRI9HImdNl4,우즈베키스탄 입국하자마자 이상한 동행 - 세계여행(24),19,2092446,38267,0,NaN,2021-10-18T06:17:21Z,12896.62,895,"['세계여행', '여행유튜버', '우즈베키스탄', '타슈켄트', '우즈베키스탄 여행', '러시아 여행']"
24,ZfJ0b6Iy9Hw,러시아에서 만났던 이방인을 찾아서 - 세계여행(25),19,2342677,38479,0,NaN,2021-10-22T10:50:04Z,12796.08,863,"['우즈베키스탄', '러시아 여행', '우즈베키스탄 여행', '중앙아시아 여행', '중앙아시아', '여행유튜버']"
25,fHjVcBPd7Vs,우즈베키스탄 시골마을 먹방 일기 - 세계여행(26),19,2353541,40296,0,NaN,2021-10-26T13:06:17Z,12697.81,872,"['우즈베키스탄', '중앙아시아', '러시아', '해외 먹방', '먹방']"
26,f0DUxoV9RFw,한국어 능력자가 넘쳐나는 이상한 마을 결혼식 - 세계여행(27),19,3463892,59090,0,NaN,2021-10-30T22:26:48Z,12592.47,919,"['우즈베키스탄', '러시아', '소련', '중앙아시아', '여행', '세계여행', '여행유튜버']"
27,-Z1iPLz0pfA,우즈베키스탄 시골집에 소파 선물해주기 - 세계여행(28),19,2883185,72473,0,NaN,2021-11-05T08:46:42Z,12462.14,864,"['우즈베키스탄', '우즈벡', '우즈배키스탄', '러시아', '러시아 여행', '여행유튜버']"
28,y2TA0u2yqR4,열악한 우즈베키스탄 꼴찌팀에서 보낸 4일 - 세계여행(29),19,1951369,32301,0,NaN,2021-11-11T08:59:09Z,12317.93,1144,"['우즈베키스탄', '우주베키스탄', '우즈배키스탄', '투론', '김보용', '김보영']"
29,P_0KeOmkBHo,한국어 능력자 마을의 이상한 승마 축제 - 세계여행(30),19,1496861,32334,0,NaN,2021-11-19T09:00:11Z,12125.91,886,"['우즈베키스탄', '우즈벡', '콥카리', '쿱카리', '콥카레', '축제']"
30,EtzZZnXPI6s,세 남자의 우즈베키스탄 마지막 이야기 - 세계여행(31),19,1605801,53226,0,NaN,2021-11-24T15:16:33Z,11999.64,803,"['우즈베키스탄', '우즈배키스탄']"
31,DVvYAZuYgss,미식의 나라 스페인  드디어 입성 - 세계여행(32),19,2891815,38990,0,NaN,2021-11-28T06:45:27Z,11912.16,944,"['스페인', '스페인 여행', '마드리드 여행', '마드리드', '빠니보틀']"
32,GbczE0ynGCs,유럽 고급 이발소 체험 - 세계여행(33),19,1608719,26703,0,NaN,2021-12-02T12:35:16Z,11810.33,782,"['마드리드 여행', '스페인 여행', '마드리드', '스페인 마드리드']"
33,fXLTBKx_SC4,스페인 환상의 섬에서 캠핑카 대모험 - 세계여행(34),19,1949017,28159,0,NaN,2021-12-06T09:01:11Z,11717.89,978,"['캠핑카', '캠핑카 렌트', '스페인', '테네리페', '윤식당']"
34,GF3jWeAD3_s,날씨가 미친듯이 바뀌는 신비한 화산섬 여행 - 세계여행(35),19,1581767,24254,0,NaN,2021-12-12T10:03:46Z,11572.85,893,NaN
35,AP9LknR4hKM,최고급 러시아 비즈니스석 입국 후기 - 세계여행(37),19,2431954,30839,0,NaN,2021-12-20T15:34:38Z,11375.34,711,"['러시아', '러시아 여행', '러시아 항공', '아에로플로트']"
36,_PrOXHeLUbA,한겨울 극한 러시아에서 오로라를 보는 방법 - 세계여행(38),19,1109733,25942,0,NaN,2022-01-05T10:20:45Z,10996.57,828,"['러시아', '오로라']"
