,title,category_id,views,likes,favorites,comments,date,tags
17,"[선공개] 준호와 헤어진 이유가 뭐야? (수연 맘=내 맘) | 이상한 변호사 우영우 I EP15 I ENA 채널 I 매주 수, 목 오후 9시",24,1127996,15129,0,Nan,2022-08-17T02:00:14Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
18,"[본색 엔딩] 백지원, 박은빈 이용하려는 본색 드러나다! | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,102682,1120,0,Nan,2022-08-11T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
19,"강기영 전처 이윤지와 마주친 박은빈! | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,1244142,8416,0,Nan,2022-08-11T13:15:04Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
20,"준호는 더 이상 영우의 옆자리에 앉지 않는다 | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,488909,4487,0,Nan,2022-08-11T13:15:03Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
21,"준호를 외롭게 만들까봐 두려운 영우 | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,352563,5557,0,Nan,2022-08-11T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
22,"""아 나 차였네"" 그라미 촉 발동! | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,106467,1391,0,Nan,2022-08-11T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
23,"나 좋아하죠? 좋아하는 것 같은데? | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,199499,3293,0,Nan,2022-08-11T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
24,"영우의 거절, 서러움 폭발한 준호  | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,949822,11423,0,Nan,2022-08-11T13:15:00Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
25,"""도대체 왜일까요?"" 만취한 이준호 씨 | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,385364,5015,0,Nan,2022-08-11T13:15:00Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
26,"[선공개] 한바다즈의 우당탕탕 팀 가르기! | 이상한 변호사 우영우 I EP14 I ENA 채널 I 매주 수, 목 오후 9시",24,617998,8187,0,Nan,2022-08-11T02:00:03Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
27,"[위기 엔딩]재판 중 복통을 호소하며 쓰러진 정명석 변호사 | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,199074,2633,0,Nan,2022-08-10T13:15:05Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
28,"한바다즈 엉망진창 158배?(feat. 동그라미) | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,124084,1688,0,Nan,2022-08-10T13:15:03Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
29,"정명석 변호사의 씁쓸한 신혼여행 기억(feat.이윤지) | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,290873,2369,0,Nan,2022-08-10T13:15:05Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
30,"영우와의 연애를 반대하는 준호 누나ㅠ | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,358176,3795,0,Nan,2022-08-10T13:15:05Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
31,"제주로 떠나는 한바다즈✈ 시니어 변호사의 바캉스룩? | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,33125,630,0,Nan,2022-08-10T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
32,"제주도에서 고래🐳를 만나지 못해 아쉬운 영우ㅜ | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,61176,987,0,Nan,2022-08-10T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
33,"""어른인 척이 아니라 어른이에요"" 민우가 낯선 수연 | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,619808,5331,0,Nan,2022-08-10T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
34,"권민우 🤝 최수연 손잡다?!(왜?) | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,237676,2529,0,Nan,2022-08-10T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
35,"[선공개] 이준호 VS 털보사장 렌터카 대결?! | 이상한 변호사 우영우 I EP13 I ENA 채널 I 매주 수, 목 오후 9시",24,1766658,17312,0,Nan,2022-08-10T02:00:08Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
36,"[고래 엔딩] 풍산 류씨 재석 변호사의 뭉클한 시낭송🐬 | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,86264,1518,0,Nan,2022-08-04T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
37,"우변의 오피스 아빠 정명석 변호사 화나다?! | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,432776,4622,0,Nan,2022-08-04T13:15:04Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
38,"우리가 아직 사귀는게 아니에요...? | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,395564,6426,0,Nan,2022-08-04T13:15:03Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
39,"풍산 류씨 숙모뻘 변호사의 등장! | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,770730,5995,0,Nan,2022-08-04T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
40,"박은빈에게 섭섭한 마음 폭발한 강태오! | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,809530,9562,0,Nan,2022-08-04T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
41,"야망 드러낸 권민우의 권모술수(feat.할많하않) | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,190619,1320,0,Nan,2022-08-04T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
42,"영우♥준호 돌고래 해방 시위 데이트🐬 | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,158329,2754,0,Nan,2022-08-04T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
43,"영우를 위한 질주?! 스윗 준호의 반전 운전 실력?! | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,1781382,17555,0,Nan,2022-08-04T13:15:00Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
44,"[선공개] ""제가 키스💋한 건 어떻게 아셨습니까?!"" | 이상한 변호사 우영우 I EP12 I ENA 채널 I 매주 수, 목 오후 9시",24,3100266,39329,0,Nan,2022-08-04T02:00:03Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
45,"[결탁 엔딩] 진경 약점을 쥔 주종혁, 드러낸 야망! | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,568688,3920,0,Nan,2022-08-03T13:15:00Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
46,"대표님에게 털어놓은 영우의 고민이 좀 이상하다…? | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,335218,5363,0,Nan,2022-08-03T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
47,"사내연애의 아찔한 설렘은 이런 것?! | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,695372,11852,0,Nan,2022-08-03T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
48,"강태오, 박은빈의 전용 포옹의자 약속♥ | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,634645,12148,0,Nan,2022-08-03T13:15:03Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
49,"""보고 싶어서 기다렸습니다"" 한 마디에 광대 승천 | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,360969,7300,0,Nan,2022-08-03T13:15:03Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
50,"이번엔 영상통화? 자꾸만 준호가 보고 싶은 영우 | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,154098,3462,0,Nan,2022-08-03T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
51,"이번엔 사랑인 줄 알았는데… 사짜킬러라니요?🤔 | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,414079,3368,0,Nan,2022-08-03T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
52,"갑작스런 사고에 놀란 영우를 진정시키는 준호 | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,2797748,31688,0,Nan,2022-08-03T13:15:00Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
53,"[선공개] 소개팅 자리에서는 '변호사 농담'을 활용할 것! | 이상한 변호사 우영우 I EP11 I ENA 채널 I 매주 수, 목 오후 9시",24,786702,10797,0,Nan,2022-08-03T02:00:13Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
54,"[선공개] 영우가 도와준 양정일, 긴급 체포를 당할 수밖에 없는 이유 | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,1867393,14238,0,Nan,2022-07-28T02:00:13Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
55,"장애인한테도 나쁜 남자와 사랑에 빠질 자유는 있습니다 | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,135583,1574,0,Nan,2022-07-28T13:15:04Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
56,"[키스 엔딩] 박은빈♥강태오 첫키스! | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,2452749,44293,0,Nan,2022-07-28T13:15:04Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
57,"다람쥐와 분당을 견디지 못한 최수연, 소개팅 도망! | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,728161,5636,0,Nan,2022-07-28T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
58,"진심을 믿어보고 싶은 우영우, 양정일 변호 선택! | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,81434,1090,0,Nan,2022-07-28T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
59,"박은빈♥강태오 손잡기 도전! 단 57초만!? | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,148502,2967,0,Nan,2022-07-28T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
60,"도와주고 싶은 불쌍한 여자? 폭발한 강태오!😡 | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,101345,1841,0,Nan,2022-07-28T13:15:02Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
61,"박은빈과의 데이트를 당당하게 밝힌 강태오♥ | 이상한 변호사 우영우 ENA 220728 | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,365263,5332,0,Nan,2022-07-28T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
62,"강태오 고백에 도망친 박은빈, 이제 뭘 어떻게 해야해…? | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,258950,3717,0,Nan,2022-07-28T13:15:01Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
63,"피해자 엄마 분노에 놀란 영우, 갑자기 튀어나온 반향어! | 이상한 변호사 우영우 I EP10 I ENA 채널 I 매주 수, 목 오후 9시",24,765853,5227,0,Nan,2022-07-28T13:15:00Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
64,"방구뽕의 돌발 발언에 조금 많이 당황한 우영우 | 이상한 변호사 우영우 I EP09 I ENA 채널 I 매주 수, 목 오후 9시",24,103962,1324,0,Nan,2022-07-27T13:15:04Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
65,"진취적으로... 쟁취요..? 최수연의 변신은 무죄 깜짝 놀란 권민우😲 | 이상한 변호사 우영우 I EP09 I ENA 채널 I 매주 수, 목 오후 9시",24,2425170,17484,0,Nan,2022-07-27T13:15:04Z,"['skyTV', '스카이티비', 'ENA', 'ENA채널', 'ENA드라마', 'ENA수목드라마', '수목드라마', '이상한변호사우영우', '우영우', '박은빈', '강태오', '강기영', '하윤경', '주종혁', '주현영']"
