,title,category_id,views,likes,favorites,comments,date,tags
0,남자들이 엄마를 찾는 이유,23,1711592,50770,0,Nan,2022-10-11T12:00:13Z,Nan
1,남자들이 2d를 좋아하는 이유,23,1367833,42978,0,Nan,2022-09-28T11:30:09Z,Nan
2,한강좌의 면접,23,1077772,41155,0,Nan,2022-09-21T09:00:36Z,Nan
3,남자들의 미용실,23,1623679,36700,0,Nan,2022-09-15T12:30:00Z,"['남자', '국룰', '개그', '한강좌', '김한강']"
4,남자들의 롤모델,23,3075200,89519,0,Nan,2022-10-23T12:00:27Z,Nan
5,김한강 시리즈 시즌1 모음집,23,353001,4053,0,Nan,2022-10-29T12:00:08Z,Nan
6,남자들이 직캠에 빠지는 이유,23,2953391,83169,0,Nan,2022-11-19T12:25:31Z,Nan
7,남자들의 전생체험,23,1363198,39272,0,Nan,2022-12-12T12:00:30Z,Nan
8,남자들이 논쟁을 피하는 이유,23,2148822,68851,0,Nan,2022-12-28T12:20:02Z,Nan
9,남자들이 마술을 좋아하는 이유,23,1176422,41985,0,Nan,2023-01-15T12:00:02Z,Nan
10,남자들이 중고거래를 좋아하는 이유,23,2682994,78238,0,Nan,2023-01-20T12:00:05Z,Nan
11,남자들이 취업을 좋아하는 이유,23,1898546,57554,0,Nan,2023-01-27T12:00:41Z,Nan
12,남자들이 유부남을 좋아하는 이유,23,2635917,97020,0,Nan,2023-02-01T12:00:26Z,Nan
13,남자들이 수업을 좋아하는 이유,23,3610660,126091,0,Nan,2023-02-04T06:00:04Z,Nan
14,남자들이 조언을 좋아하는 이유,23,1631990,50158,0,Nan,2023-02-10T12:00:13Z,Nan
15,남자들이 초콜릿을 좋아하는 이유,23,1260448,37834,0,Nan,2023-02-14T12:02:38Z,Nan
16,남자들이 낯선 사람을 좋아하는 이유,23,1149331,37363,0,Nan,2023-02-16T12:00:01Z,Nan
17,남자들이 동료를 좋아하는 이유,23,1072155,37361,0,Nan,2023-02-21T12:00:33Z,Nan
18,남자들이 거짓말을 좋아하는 이유,23,1839282,68631,0,Nan,2023-02-25T12:00:35Z,Nan
19,남자들이 칭찬을 좋아하는 이유,23,1209064,43014,0,Nan,2023-03-01T12:00:39Z,Nan
20,남자들이 허세를 좋아하는 이유,23,2130406,65683,0,Nan,2023-03-05T12:00:20Z,Nan
21,-,-,-,-,-,-,-,-
22,남자들이 청소를 좋아하는 이유,23,1759236,53297,0,Nan,2023-03-08T12:00:37Z,Nan
23,남자들이 비행을 좋아하는 이유,23,1432892,53577,0,Nan,2023-03-12T12:00:40Z,Nan
24,-,-,-,-,-,-,-,-
25,김한강 시리즈 시즌2 모음집,23,153355,2169,0,Nan,2023-03-15T09:00:05Z,Nan
26,남자들이 군대를 좋아하는 이유,23,978895,38615,0,Nan,2023-03-22T12:00:30Z,Nan
27,남자들이 타투를 좋아하는 이유,23,799389,35552,0,Nan,2023-03-26T12:00:00Z,Nan
28,남자들이 공부를 좋아하는 이유,23,257386,12115,0,Nan,2023-03-30T12:00:43Z,Nan
