,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,Zd0OQDLYqn8,여우 같은 친구│웹드라마,24,130424,2688,0,NaN,2022-12-09T10:30:07Z,178592.72,141,NaN
1,IUuDcea1RWM,여사친의 생리를 본 남사친 (웹드라마  설레는영상  연애  스킨십) [ENG CC],24,3058150,27440,0,NaN,2022-12-19T10:35:23Z,164187.45,153,NaN
2,9tyY2d0Vez8,ㄱㅅ 커지는 방법│웹드라마 [ENG CC],24,429138,5037,0,NaN,2022-12-23T10:30:26Z,158432.4,116,NaN
3,IOkXKEcmbuY,한국 여고생들이 장난치는 방법 (공감  학교  스킨십  가슴)│웹드라마 [ENG CC],24,520005,4906,0,NaN,2023-01-04T11:06:06Z,141116.73,122,NaN
4,zjblPOoB2Cs,잘생긴 남자와 키스하는 방법 (훈남  첫키스  연애  설레는 영상  여고생  10대) │웹드라마 [ENG CC],24,83571,1528,0,NaN,2023-02-18T10:30:14Z,76352.59,130,NaN
5,N9wq2jMRmCY,여고생이 친구 오빠를 덮치면 생기는 일│웹드라마 [ENG CC],24,263418,2383,0,NaN,2023-02-24T10:34:50Z,67707.99,123,NaN
6,lo3lfa3wxwU,[일진과 찐따] 일진이 찐따를 좋아하면 생기는 일│웹드라마 (SUB),24,838695,7879,0,NaN,2023-02-28T10:30:53Z,61951.94,297,NaN
7,wao090SG9V0,[일진과 찐따] 룸카페에서 데이트하면 생기는 일│웹드라마 (SUB),24,814901,7235,0,NaN,2023-03-13T11:00:12Z,43202.62,249,NaN
8,xgwTM_ZAU_I,[일진과 찐따] 화장실에서 고백하면 생기는 일│웹드라마 (SUB),24,533717,6939,0,NaN,2023-03-31T10:30:19Z,17312.5,408,NaN
9,YMxXBkNGU6I,[일진과 찐따] 일진이랑 노래방에 가면 생기는 일 (스케치코미디  너드남  츤데레)│웹드라마 (SUB),24,168267,2447,0,NaN,2023-04-10T10:32:06Z,2910.71,361,NaN
