,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags
0,6JOc3ig9w4A,너 먹고 싶은 거 먹어,22,3903759,57865,0,NaN,2021-07-28T10:33:16Z,897146.84,89,"['너덜트', '점심', '메뉴선택', '먹고싶은거먹어', '선택고자', '숏박스', '스케치코미디']"
1,jxdQh7vs4Ls,당근이세요?,22,8253601,113871,0,NaN,2021-08-14T11:43:33Z,872596.56,127,"['너덜트', '양궁', '직거래', '숏박스', '스케치코미디', '당근마켓', '중고거래', '중고나라', '사기']"
2,aYbtjGChJjA,강수 확률 50%,23,3968733,54711,0,NaN,2021-09-07T14:49:16Z,837850.87,99,"['너덜트', '기상청', '일기예보', '비', '숏박스', '스케치코미디', '우천', '장마전선']"
3,zCcaAQjlgsg,전화 울렁증,23,3642350,47160,0,NaN,2021-09-21T14:48:13Z,817691.93,264,"['너덜트', '음식주문', '주문', '배달', '배민', '쿠팡이츠', '숏박스', '스케치코미디']"
4,pdPlgd7rhy4,거기 있는 거 다 안다,23,3981719,57890,0,NaN,2021-10-03T07:33:12Z,800846.95,94,"['너덜트', '집에혼자있을때', '나와라', '공포', '숏박스', '스케치코미디', '도둑']"
5,Xk7wC9zlw_0,이게 나아 이게 나아?,23,5267426,71715,0,NaN,2021-10-19T22:29:02Z,776911.11,113,"['너덜트', '이지선다', '커플', '테스트', '브레인포그', '숏박스', '스케치코미디']"
6,pKQckMY80u8,필요하신 거 있으시면 말씀해주세요,23,3706562,49462,0,NaN,2021-11-26T16:23:13Z,722556.93,157,"['너덜트', '옷가게', '쇼핑', '점원', '영업', '플렉스', '숏박스', '스케치코미디']"
7,XfY-RgyMCvI,지금 가는 중이야,23,7070660,78823,0,NaN,2021-12-18T20:11:55Z,690648.24,184,"['너덜트', '약속', '지각', '노래방', '당구장', '술자리', '숏박스', '스케치코미디']"
8,t4IF-TulZxE,최근에 아프거나 한 적 있어요?,23,5156256,66791,0,NaN,2021-12-31T17:38:50Z,672081.33,306,"['너덜트', '타로', '재물운', '운세', 'BJ', '숏박스', '스케치코미디']"
9,HMKexUTsHAQ,다 드신 거면 치워드릴게요,23,5879556,54986,0,NaN,2022-01-15T19:43:46Z,650356.39,139,"['너덜트', '자영업자', '진상', '영업제한', '마스크', '숏박스', '스케치코미디']"
10,627HBcT1jWY,꿈이요? 퇴산데요,23,4802484,64448,0,NaN,2022-01-28T02:02:42Z,632697.46,186,"['너덜트', '회사원', '퇴사', '코인', '인터뷰', '과제', '대학생', '업비트', '숏박스', '스케치코미디']"
11,Iy5KojQJjYc,야 부을게,23,7526166,83472,0,NaN,2022-02-11T10:49:54Z,612010.27,129,"['너덜트', '탕수육', '부먹찍먹', '중국집', '중식', '부먹', '찍먹', '숏박스', '스케치코미디']"
12,cINcjVCb5jk,방금 뭐라고 했어?,23,8483215,115239,0,NaN,2022-02-18T10:00:20Z,601979.83,155,"['너덜트', 'nerdult', '코믹숏무비', '롤', '랭크게임', '브론즈', '리그오브레전드', '인벤', '데스매치', '숏박스', '스케치코미디', '하하', '하동훈', '하하PD', '런닝맨', '무한도전', 'sketch comedy', '트위치', '별', '이광수', '유재석', '김종국', '지석진', '롤드컵', 'T1', '배치', '아이언', '플래티넘']"
13,KKmvCxsrO4I,무료 PT,23,6261459,84574,0,NaN,2022-02-25T23:10:22Z,591109.8,207,"['너덜트', 'nerdult', '코믹숏무비', '헬스장', '헬린이', '헬창', 'PT', '트레이너', '피지컬갤러리', '김계란', '숏박스', '스케치코미디']"
14,yK9bhwuBidA,아니 사진을 이렇게 찍으면,23,4678204,69609,0,NaN,2022-03-04T09:37:02Z,581843.14,210,"['너덜트', 'nerdult', '코믹숏무비', '커플', '사진', '아이폰', '갤럭시', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']"
15,03HKx-YTnxs,카페 전기 도둑,23,8732878,85585,0,NaN,2022-03-12T15:24:00Z,569976.17,347,"['너덜트', 'nerdult', '코믹숏무비', '전기도둑', '그램', '애플', '스타벅스', '스터디카페', '카공', '카페공부', '숏박스', '스케치코미디', '과외족', '프리랜서', '재택근무', 'sketch comedy', '노스터디존']"
16,Yv_-VcPWf9U,밤에 손톱 깎지 말라니까,23,4414619,66974,0,NaN,2022-03-19T12:55:31Z,560044.66,301,"['너덜트', 'nerdult', '코믹숏무비', '문지방', '손톱', '귀신', '이사', '손없는날', '자취', '월세', '반지하', '숏박스', '스케치코미디']"
17,VW7_ug2PkiA,신분증 보여주세요,23,8054691,89117,0,NaN,2022-03-29T10:56:35Z,545763.59,212,"['너덜트', 'nerdult', '코믹숏무비', '콘돔', '미성년자', '민증검사', '숏박스', '스케치코미디']"
18,YiQt3IANmzc,아까부터 계속 야리네,23,6730349,69752,0,NaN,2022-04-03T04:00:16Z,538979.91,391,"['너덜트', 'nerdult', '코믹숏무비', '술집', '술집기싸움', '시비', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']"
19,BDVKdvmY7OU,너 그거 INFP라 그래,23,4640807,63360,0,NaN,2022-04-13T10:00:04Z,524220.12,258,"['너덜트', 'nerdult', '코믹숏무비', 'MBTI', '인프피', '인팁', '취업', '취준', '숏박스', '스케치코미디', '성격유형검사']"
20,JPaubSOSxeM,오늘 수정이네 집에서 자고 가려고,23,9049773,123699,0,NaN,2022-04-23T09:00:07Z,509880.07,298,"['너덜트', 'nerdult', '코믹숏무비', '외박', '낚시', '남자친구', '여행', '숏박스', '스케치코미디', '부모님', '바둑', '이세돌', '알파고', 'sketch comedy', '남친', '1박', '맑눈광', 'SNL', '맑은 눈의 광인', '아영세상']"
21,5rjiSkFuKOI,한국은 안 훔쳐가,23,5814180,84917,0,NaN,2022-05-08T03:00:01Z,488640.17,328,"['너덜트', 'nerdult', '코믹숏무비', '자전거', '엄복동', '카페', '숏박스', '스케치코미디', 'CCTV']"
22,Jdvv5YNFEZ8,에헤이 먼저 타라니까,23,3431390,52757,0,NaN,2022-05-22T03:00:10Z,468480.02,324,"['너덜트', 'nerdult', '이타적인사람들', '더치페이', '택시', '계산', '숏박스', '스케치코미디', '술값']"
23,-OzngRU77vc,상남자인 척함,23,4077079,52845,0,NaN,2022-06-04T03:00:00Z,449760.19,183,"['너덜트', 'nerdult', '동창회', '침착맨', '하남자', '상남자', '숏박스', '스케치코미디', '주펄', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']"
24,riMHgOa8yf4,군대 어디 나왔다고?,23,7555084,108758,0,NaN,2022-06-19T04:24:07Z,428076.08,347,"['에이전트H', '미션파서블', 'UDT', '특수부대', '운전병', '행정병', '특공대', '군대', '숏박스', '스케치코미디', '술자리', '짱재', '덱스', 'dex', '가짜사나이', '김계란', '예비군', '예비군훈련', '킥더허들', 'sketch comedy', 'nerdult']"
25,lHfqIwp8MQE,커플 싸움 직관,23,4738957,64862,0,NaN,2022-07-04T03:55:16Z,406504.93,229,"['너덜트', '카페', '커플싸움', '연인싸움', '직관', '숏박스', '스케치코미디', '불구경', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy', 'nerdult']"
26,ykaSCAp9ysw,고액 과외 면접,23,5557444,67306,0,NaN,2022-07-21T03:00:20Z,382079.86,427,"['금융치료', '기생충', '부잣집', '과외', '조폭 과외', '고액 과외', '숏박스', '스케치코미디', 'sketch comedy', 'nerdult', '자본주의', '돈', '현찰', '자본주의 노예', '자본주의가 낳은 괴물']"
27,r4edJvh2I1Q,너희 집 자가였어?,23,3562770,62289,0,NaN,2022-08-04T04:57:28Z,361802.73,339,"['너덜트', '전세', '월세', '이직', '대출', '자차', '이혼', '열등감', '피해의식', '숏박스', '스케치코미디']"
